pre_class,post_class,edge_count,has_edge,contact_sum,contact_pairs,has_contact,n_pre_ligands,n_post_receptors,compat_score,compat_pairs
HSN,RIB,0,0,0.0,0,0,3,2,1,Serotonin->SER-4
HSN,RIC,0,0,0.0,0,0,3,6,4,Serotonin->MOD-1;Serotonin->SER-1;Serotonin->SER-2;Serotonin->SER-6
HSN,RID,0,0,1930.0,2,1,3,3,2,Serotonin->MOD-1;Serotonin->SER-2
HSN,RIF,3,1,15415.0,4,1,3,2,0,
HSN,RIG,0,0,0.0,0,0,3,1,0,
HSN,RIH,0,0,0.0,0,0,3,0,0,
HSN,RIM,2,1,625.0,4,1,3,3,2,Serotonin->MOD-1;Serotonin->SER-4
HSN,RIP,0,0,0.0,0,0,3,0,0,
HSN,RIR,0,0,195.0,2,1,3,0,0,
HSN,RIS,0,0,0.0,0,0,3,2,1,Serotonin->SER-4
HSN,RIV,0,0,0.0,0,0,3,2,0,
HSN,RMD_DV,0,0,0.0,0,0,3,2,1,Serotonin->SER-1
HSN,RMD_LR,0,0,0.0,0,0,3,2,1,Serotonin->SER-1
HSN,RME_DV,0,0,0.0,0,0,3,4,2,Serotonin->MOD-1;Serotonin->SER-2
HSN,RME_LR,0,0,0.0,0,0,3,4,2,Serotonin->MOD-1;Serotonin->SER-2
HSN,RMF,0,0,0.0,0,0,3,1,1,Serotonin->SER-1
HSN,RMG,0,0,6665.0,4,1,3,1,0,
HSN,RMH,0,0,0.0,0,0,3,1,1,Serotonin->SER-1
HSN,SAA,0,0,80.0,1,1,3,1,0,
HSN,SDQ,0,0,0.0,0,0,3,5,1,Serotonin->SER-2
HSN,SIA,0,0,0.0,0,0,3,5,3,Serotonin->SER-2;Serotonin->SER-3;Serotonin->SER-6
HSN,SIB,0,0,487.0,1,1,3,1,0,
HSN,SMB,0,0,1260.0,4,1,3,1,0,
HSN,SMD,0,0,0.0,0,0,3,2,0,
HSN,URA,0,0,0.0,0,0,3,0,0,
HSN,URB,0,0,0.0,0,0,3,0,0,
HSN,URX,0,0,851.0,2,1,3,2,0,
HSN,URY,0,0,0.0,0,0,3,3,1,Serotonin->SER-1
IL1,ADA,0,0,192.0,1,1,0,0,0,
IL1,ADE,0,0,6546.0,4,1,0,3,0,
IL1,ADF,0,0,0.0,0,0,0,4,0,
IL1,ADL,0,0,178.0,4,1,0,4,0,
IL1,AFD,0,0,0.0,0,0,0,1,0,
IL1,AIA,0,0,0.0,0,0,0,4,0,
IL1,AIB,0,0,381.0,2,1,0,2,0,
IL1,AIM,0,0,312.0,2,1,0,2,0,
IL1,AIN,0,0,911.0,4,1,0,0,0,
IL1,AIY,0,0,0.0,0,0,0,5,0,
IL1,AIZ,0,0,0.0,0,0,0,3,0,
IL1,ALA,0,0,1041.0,4,1,0,0,0,
IL1,ALM,0,0,96.0,2,1,0,4,0,
IL1,ALN,0,0,0.0,0,0,0,3,0,
IL1,AQR,0,0,0.0,0,0,0,1,0,
IL1,ASEL,0,0,67.0,1,1,0,5,0,
IL1,ASER,0,0,577.0,2,1,0,5,0,
IL1,ASG,0,0,0.0,0,0,0,4,0,
IL1,ASH,0,0,0.0,0,0,0,8,0,
IL1,ASI,0,0,878.0,4,1,0,5,0,
IL1,ASJ,0,0,1525.0,2,1,0,1,0,
IL1,ASK,0,0,69.0,1,1,0,3,0,
IL1,AUA,0,0,48.0,1,1,0,5,0,
IL1,AVA,0,0,270.0,1,1,0,1,0,
IL1,AVB,0,0,152.0,2,1,0,1,0,
IL1,AVD,0,0,20.0,1,1,0,1,0,
IL1,AVE,3,1,3028.0,4,1,0,1,0,
IL1,AVF,0,0,54.0,2,1,0,2,0,
IL1,AVH,0,0,167.0,2,1,0,1,0,
IL1,AVJ,0,0,34.0,2,1,0,1,0,
IL1,AVK,0,0,0.0,0,0,0,0,0,
IL1,AVL,0,0,293.0,2,1,0,1,0,
IL1,AVM,0,0,0.0,0,0,0,3,0,
IL1,AWA,0,0,0.0,0,0,0,1,0,
IL1,AWB,0,0,0.0,0,0,0,3,0,
IL1,BAG,0,0,1059.0,2,1,0,2,0,
IL1,BDU,0,0,215.0,2,1,0,3,0,
IL1,CEP,0,0,23009.0,7,1,0,3,0,
IL1,DVA,0,0,1260.0,2,1,0,4,0,
IL1,DVC,0,0,317.0,2,1,0,2,0,
IL1,FLP,0,0,0.0,0,0,0,3,0,
IL1,HSN,0,0,148.0,1,1,0,3,0,
IL1,IL2_DV,0,0,24761.0,7,1,0,2,0,
IL1,IL2_LR,0,0,9878.0,6,1,0,3,0,
IL1,OLL,0,0,46299.0,9,1,0,2,0,
IL1,OLQ,0,0,15609.0,4,1,0,4,0,
IL1,PLN,0,0,0.0,0,0,0,1,0,
IL1,PVC,0,0,56.0,1,1,0,2,0,
IL1,PVN,0,0,483.0,3,1,0,0,0,
IL1,PVP,0,0,0.0,0,0,0,2,0,
IL1,PVQ,0,0,0.0,0,0,0,8,0,
IL1,PVR,4,1,6144.0,4,1,0,2,0,
IL1,PVT,0,0,664.0,2,1,0,4,0,
IL1,RIA,0,0,1468.0,6,1,0,4,0,
IL1,RIB,0,0,569.0,3,1,0,2,0,
IL1,RIC,0,0,373.0,4,1,0,6,0,
IL1,RID,0,0,150.0,3,1,0,3,0,
IL1,RIF,0,0,97.0,2,1,0,2,0,
IL1,RIG,0,0,734.0,2,1,0,1,0,
IL1,RIH,0,0,3562.0,3,1,0,0,0,
IL1,RIM,0,0,0.0,0,0,0,3,0,
IL1,RIP,12,1,44912.0,8,1,0,0,0,
IL1,RIR,0,0,0.0,0,0,0,0,0,
IL1,RIS,1,1,30.0,2,1,0,2,0,
IL1,RIV,0,0,1604.0,2,1,0,2,0,
IL1,RMD_DV,67,1,137734.0,17,1,0,2,0,
IL1,RMD_LR,13,1,12880.0,4,1,0,2,0,
IL1,RME_DV,3,1,10819.0,12,1,0,4,0,
IL1,RME_LR,5,1,67836.0,11,1,0,4,0,
IL1,RMF,1,1,101.0,1,1,0,1,0,
IL1,RMG,0,0,690.0,2,1,0,1,0,
IL1,RMH,2,1,1381.0,3,1,0,1,0,
IL1,SAA,0,0,270.0,2,1,0,1,0,
IL1,SDQ,0,0,0.0,0,0,0,5,0,
IL1,SIA,0,0,2075.0,5,1,0,5,0,
IL1,SIB,0,0,1475.0,4,1,0,1,0,
IL1,SMB,0,0,1799.0,5,1,0,1,0,
IL1,SMD,0,0,1539.0,4,1,0,2,0,
IL1,URA,1,1,26075.0,10,1,0,0,0,
IL1,URB,0,0,18407.0,4,1,0,0,0,
IL1,URX,0,0,3455.0,3,1,0,2,0,
IL1,URY,0,0,15002.0,8,1,0,3,0,
IL2_DV,ADA,1,1,1348.0,4,1,0,0,0,
IL2_DV,ADE,0,0,0.0,0,0,0,3,0,
IL2_DV,ADF,0,0,0.0,0,0,0,4,0,
IL2_DV,ADL,0,0,0.0,0,0,0,4,0,
IL2_DV,AFD,0,0,23.0,1,1,0,1,0,
IL2_DV,AIA,0,0,0.0,0,0,0,4,0,
IL2_DV,AIB,0,0,375.0,2,1,0,2,0,
IL2_DV,AIM,0,0,0.0,0,0,0,2,0,
IL2_DV,AIN,0,0,1248.0,4,1,0,0,0,
IL2_DV,AIY,0,0,0.0,0,0,0,5,0,
IL2_DV,AIZ,0,0,0.0,0,0,0,3,0,
IL2_DV,ALA,0,0,0.0,0,0,0,0,0,
IL2_DV,ALM,0,0,0.0,0,0,0,4,0,
IL2_DV,ALN,0,0,0.0,0,0,0,3,0,
IL2_DV,AQR,0,0,31.0,1,1,0,1,0,
IL2_DV,ASEL,0,0,0.0,0,0,0,5,0,
IL2_DV,ASER,0,0,0.0,0,0,0,5,0,
IL2_DV,ASG,0,0,0.0,0,0,0,4,0,
IL2_DV,ASH,0,0,0.0,0,0,0,8,0,
IL2_DV,ASI,0,0,248.0,2,1,0,5,0,
IL2_DV,ASJ,0,0,0.0,0,0,0,1,0,
IL2_DV,ASK,0,0,0.0,0,0,0,3,0,
IL2_DV,AUA,0,0,578.0,2,1,0,5,0,
IL2_DV,AVA,0,0,0.0,0,0,0,1,0,
IL2_DV,AVB,0,0,278.0,3,1,0,1,0,
IL2_DV,AVD,0,0,349.0,3,1,0,1,0,
IL2_DV,AVE,0,0,16.0,1,1,0,1,0,
IL2_DV,AVF,0,0,0.0,0,0,0,2,0,
IL2_DV,AVH,0,0,0.0,0,0,0,1,0,
IL2_DV,AVJ,0,0,0.0,0,0,0,1,0,
IL2_DV,AVK,0,0,108.0,3,1,0,0,0,
IL2_DV,AVL,0,0,391.0,3,1,0,1,0,
IL2_DV,AVM,0,0,0.0,0,0,0,3,0,
IL2_DV,AWA,0,0,0.0,0,0,0,1,0,
IL2_DV,AWB,0,0,0.0,0,0,0,3,0,
IL2_DV,BAG,1,1,1185.0,3,1,0,2,0,
IL2_DV,BDU,0,0,472.0,2,1,0,3,0,
IL2_DV,CEP,1,1,3617.0,4,1,0,3,0,
IL2_DV,DVA,0,0,687.0,2,1,0,4,0,
IL2_DV,DVC,0,0,721.0,2,1,0,2,0,
IL2_DV,FLP,0,0,0.0,0,0,0,3,0,
IL2_DV,HSN,0,0,0.0,0,0,0,3,0,
IL2_DV,IL1,23,1,24761.0,7,1,0,1,0,
IL2_DV,IL2_LR,2,1,448.0,4,1,0,3,0,
IL2_DV,OLL,0,0,0.0,0,0,0,2,0,
IL2_DV,OLQ,13,1,16249.0,4,1,0,4,0,
IL2_DV,PLN,0,0,0.0,0,0,0,1,0,
IL2_DV,PVC,0,0,0.0,0,0,0,2,0,
IL2_DV,PVN,0,0,256.0,4,1,0,0,0,
IL2_DV,PVP,0,0,0.0,0,0,0,2,0,
IL2_DV,PVQ,0,0,0.0,0,0,0,8,0,
IL2_DV,PVR,0,0,281.0,2,1,0,2,0,
IL2_DV,PVT,0,0,670.0,4,1,0,4,0,
IL2_DV,RIA,5,1,845.0,2,1,0,4,0,
IL2_DV,RIB,0,0,224.0,2,1,0,2,0,
IL2_DV,RIC,2,1,3112.0,8,1,0,6,0,
IL2_DV,RID,0,0,356.0,3,1,0,3,0,
IL2_DV,RIF,0,0,296.0,2,1,0,2,0,
IL2_DV,RIG,0,0,661.0,4,1,0,1,0,
IL2_DV,RIH,12,1,10111.0,4,1,0,0,0,
IL2_DV,RIM,0,0,0.0,0,0,0,3,0,
IL2_DV,RIP,56,1,39701.0,5,1,0,0,0,
IL2_DV,RIR,0,0,0.0,0,0,0,0,0,
IL2_DV,RIS,0,0,0.0,0,0,0,2,0,
IL2_DV,RIV,0,0,0.0,0,0,0,2,0,
IL2_DV,RMD_DV,4,1,767.0,6,1,0,2,0,
IL2_DV,RMD_LR,0,0,0.0,0,0,0,2,0,
IL2_DV,RME_DV,14,1,9519.0,8,1,0,4,0,
IL2_DV,RME_LR,37,1,19345.0,8,1,0,4,0,
IL2_DV,RMF,0,0,121.0,2,1,0,1,0,
IL2_DV,RMG,0,0,0.0,0,0,0,1,0,
IL2_DV,RMH,2,1,1482.0,4,1,0,1,0,
IL2_DV,SAA,0,0,216.0,1,1,0,1,0,
IL2_DV,SDQ,0,0,0.0,0,0,0,5,0,
IL2_DV,SIA,0,0,485.0,4,1,0,5,0,
IL2_DV,SIB,0,0,1031.0,4,1,0,1,0,
IL2_DV,SMB,0,0,298.0,4,1,0,1,0,
IL2_DV,SMD,0,0,53.0,1,1,0,2,0,
IL2_DV,URA,17,1,17549.0,4,1,0,0,0,
IL2_DV,URB,0,0,0.0,0,0,0,0,0,
IL2_DV,URX,2,1,669.0,4,1,0,2,0,
IL2_DV,URY,2,1,2839.0,5,1,0,3,0,
IL2_LR,ADA,0,0,0.0,0,0,0,0,0,
IL2_LR,ADE,3,1,7268.0,2,1,0,3,0,
IL2_LR,ADF,0,0,0.0,0,0,0,4,0,
IL2_LR,ADL,0,0,423.0,2,1,0,4,0,
IL2_LR,AFD,0,0,0.0,0,0,0,1,0,
IL2_LR,AIA,0,0,0.0,0,0,0,4,0,
IL2_LR,AIB,0,0,0.0,0,0,0,2,0,
IL2_LR,AIM,0,0,0.0,0,0,0,2,0,
IL2_LR,AIN,0,0,0.0,0,0,0,0,0,
IL2_LR,AIY,0,0,0.0,0,0,0,5,0,
IL2_LR,AIZ,0,0,0.0,0,0,0,3,0,
IL2_LR,ALA,0,0,432.0,2,1,0,0,0,
IL2_LR,ALM,0,0,60.0,1,1,0,4,0,
IL2_LR,ALN,0,0,0.0,0,0,0,3,0,
IL2_LR,AQR,0,0,0.0,0,0,0,1,0,
IL2_LR,ASEL,0,0,0.0,0,0,0,5,0,
IL2_LR,ASER,0,0,405.0,1,1,0,5,0,
IL2_LR,ASG,0,0,0.0,0,0,0,4,0,
IL2_LR,ASH,0,0,0.0,0,0,0,8,0,
IL2_LR,ASI,0,0,460.0,2,1,0,5,0,
IL2_LR,ASJ,0,0,518.0,2,1,0,1,0,
IL2_LR,ASK,0,0,68.0,1,1,0,3,0,
IL2_LR,AUA,0,0,0.0,0,0,0,5,0,
IL2_LR,AVA,0,0,0.0,0,0,0,1,0,
IL2_LR,AVB,0,0,0.0,0,0,0,1,0,
IL2_LR,AVD,0,0,0.0,0,0,0,1,0,
IL2_LR,AVE,0,0,65.0,2,1,0,1,0,
IL2_LR,AVF,0,0,18.0,1,1,0,2,0,
IL2_LR,AVH,0,0,0.0,0,0,0,1,0,
IL2_LR,AVJ,0,0,0.0,0,0,0,1,0,
IL2_LR,AVK,0,0,0.0,0,0,0,0,0,
IL2_LR,AVL,0,0,0.0,0,0,0,1,0,
IL2_LR,AVM,0,0,0.0,0,0,0,3,0,
IL2_LR,AWA,0,0,0.0,0,0,0,1,0,
IL2_LR,AWB,0,0,0.0,0,0,0,3,0,
IL2_LR,BAG,0,0,0.0,0,0,0,2,0,
IL2_LR,BDU,0,0,0.0,0,0,0,3,0,
IL2_LR,CEP,0,0,0.0,0,0,0,3,0,
IL2_LR,DVA,0,0,0.0,0,0,0,4,0,
IL2_LR,DVC,0,0,0.0,0,0,0,2,0,
IL2_LR,FLP,0,0,0.0,0,0,0,3,0,
IL2_LR,HSN,0,0,8.0,1,1,0,3,0,
IL2_LR,IL1,4,1,9878.0,6,1,0,1,0,
IL2_LR,IL2_DV,0,0,448.0,4,1,0,2,0,
IL2_LR,OLL,3,1,4448.0,2,1,0,2,0,
IL2_LR,OLQ,26,1,14256.0,4,1,0,4,0,
IL2_LR,PLN,0,0,0.0,0,0,0,1,0,
IL2_LR,PVC,0,0,0.0,0,0,0,2,0,
IL2_LR,PVN,0,0,0.0,0,0,0,0,0,
IL2_LR,PVP,0,0,0.0,0,0,0,2,0,
IL2_LR,PVQ,0,0,0.0,0,0,0,8,0,
IL2_LR,PVR,0,0,0.0,0,0,0,2,0,
IL2_LR,PVT,0,0,0.0,0,0,0,4,0,
IL2_LR,RIA,0,0,0.0,0,0,0,4,0,
IL2_LR,RIB,0,0,0.0,0,0,0,2,0,
IL2_LR,RIC,3,1,1601.0,3,1,0,6,0,
IL2_LR,RID,0,0,0.0,0,0,0,3,0,
IL2_LR,RIF,0,0,0.0,0,0,0,2,0,
IL2_LR,RIG,0,0,0.0,0,0,0,1,0,
IL2_LR,RIH,14,1,7274.0,2,1,0,0,0,
IL2_LR,RIM,0,0,0.0,0,0,0,3,0,
IL2_LR,RIP,0,0,129.0,2,1,0,0,0,
IL2_LR,RIR,0,0,0.0,0,0,0,0,0,
IL2_LR,RIS,0,0,0.0,0,0,0,2,0,
IL2_LR,RIV,0,0,0.0,0,0,0,2,0,
IL2_LR,RMD_DV,0,0,137.0,1,1,0,2,0,
IL2_LR,RMD_LR,3,1,1884.0,4,1,0,2,0,
IL2_LR,RME_DV,3,1,13794.0,4,1,0,4,0,
IL2_LR,RME_LR,4,1,35011.0,4,1,0,4,0,
IL2_LR,RMF,0,0,0.0,0,0,0,1,0,
IL2_LR,RMG,0,0,2305.0,2,1,0,1,0,
IL2_LR,RMH,0,0,84.0,1,1,0,1,0,
IL2_LR,SAA,0,0,49.0,1,1,0,1,0,
IL2_LR,SDQ,0,0,0.0,0,0,0,5,0,
IL2_LR,SIA,0,0,0.0,0,0,0,5,0,
IL2_LR,SIB,2,1,0.0,0,0,0,1,0,
IL2_LR,SMB,2,1,728.0,2,1,0,1,0,
IL2_LR,SMD,0,0,0.0,0,0,0,2,0,
IL2_LR,URA,1,1,12524.0,4,1,0,0,0,
IL2_LR,URB,1,1,5497.0,2,1,0,0,0,
IL2_LR,URX,1,1,2289.0,2,1,0,2,0,
IL2_LR,URY,0,0,0.0,0,0,0,3,0,
OLL,ADA,0,0,0.0,0,0,0,0,0,
OLL,ADE,1,1,7301.0,2,1,0,3,0,
OLL,ADF,0,0,0.0,0,0,0,4,0,
OLL,ADL,0,0,782.0,2,1,0,4,0,
OLL,AFD,0,0,38.0,1,1,0,1,0,
OLL,AIA,0,0,0.0,0,0,0,4,0,
OLL,AIB,0,0,326.0,1,1,0,2,0,
OLL,AIM,0,0,0.0,0,0,0,2,0,
OLL,AIN,0,0,145.0,2,1,0,0,0,
OLL,AIY,0,0,0.0,0,0,0,5,0,
OLL,AIZ,0,0,0.0,0,0,0,3,0,
OLL,ALA,0,0,388.0,2,1,0,0,0,
OLL,ALM,0,0,101.0,1,1,0,4,0,
OLL,ALN,0,0,677.0,2,1,0,3,0,
OLL,AQR,0,0,0.0,0,0,0,1,0,
OLL,ASEL,0,0,226.0,1,1,0,5,0,
OLL,ASER,0,0,142.0,1,1,0,5,0,
OLL,ASG,0,0,0.0,0,0,0,4,0,
OLL,ASH,0,0,0.0,0,0,0,8,0,
OLL,ASI,0,0,614.0,2,1,0,5,0,
OLL,ASJ,0,0,397.0,2,1,0,1,0,
OLL,ASK,0,0,83.0,1,1,0,3,0,
OLL,AUA,0,0,0.0,0,0,0,5,0,
OLL,AVA,0,0,569.0,1,1,0,1,0,
OLL,AVB,0,0,0.0,0,0,0,1,0,
OLL,AVD,0,0,218.0,2,1,0,1,0,
OLL,AVE,56,1,26345.0,2,1,0,1,0,
OLL,AVF,0,0,5.0,1,1,0,2,0,
OLL,AVH,0,0,0.0,0,0,0,1,0,
OLL,AVJ,0,0,9.0,1,1,0,1,0,
OLL,AVK,0,0,0.0,0,0,0,0,0,
OLL,AVL,0,0,0.0,0,0,0,1,0,
OLL,AVM,0,0,0.0,0,0,0,3,0,
OLL,AWA,0,0,0.0,0,0,0,1,0,
OLL,AWB,0,0,0.0,0,0,0,3,0,
OLL,BAG,0,0,288.0,2,1,0,2,0,
OLL,BDU,0,0,0.0,0,0,0,3,0,
OLL,CEP,32,1,26213.0,4,1,0,3,0,
OLL,DVA,0,0,82.0,1,1,0,4,0,
OLL,DVC,0,0,373.0,1,1,0,2,0,
OLL,FLP,0,0,0.0,0,0,0,3,0,
OLL,HSN,0,0,0.0,0,0,0,3,0,
OLL,IL1,8,1,46299.0,9,1,0,1,0,
OLL,IL2_DV,0,0,0.0,0,0,0,2,0,
OLL,IL2_LR,1,1,4448.0,2,1,0,3,0,
OLL,OLQ,1,1,3731.0,3,1,0,4,0,
OLL,PLN,0,0,0.0,0,0,0,1,0,
OLL,PVC,0,0,0.0,0,0,0,2,0,
OLL,PVN,0,0,0.0,0,0,0,0,0,
OLL,PVP,0,0,0.0,0,0,0,2,0,
OLL,PVQ,0,0,0.0,0,0,0,8,0,
OLL,PVR,0,0,0.0,0,0,0,2,0,
OLL,PVT,0,0,12.0,1,1,0,4,0,
OLL,RIA,0,0,19.0,1,1,0,4,0,
OLL,RIB,24,1,17314.0,4,1,0,2,0,
OLL,RIC,0,0,0.0,0,0,0,6,0,
OLL,RID,0,0,0.0,0,0,0,3,0,
OLL,RIF,0,0,0.0,0,0,0,2,0,
OLL,RIG,0,0,6914.0,2,1,0,1,0,
OLL,RIH,0,0,100.0,1,1,0,0,0,
OLL,RIM,0,0,302.0,3,1,0,3,0,
OLL,RIP,0,0,4045.0,3,1,0,0,0,
OLL,RIR,0,0,0.0,0,0,0,0,0,
OLL,RIS,0,0,389.0,1,1,0,2,0,
OLL,RIV,0,0,342.0,2,1,0,2,0,
OLL,RMD_DV,44,1,37421.0,8,1,0,2,0,
OLL,RMD_LR,5,1,8747.0,4,1,0,2,0,
OLL,RME_DV,4,1,18481.0,4,1,0,4,0,
OLL,RME_LR,5,1,19898.0,3,1,0,4,0,
OLL,RMF,0,0,4768.0,3,1,0,1,0,
OLL,RMG,1,1,620.0,2,1,0,1,0,
OLL,RMH,0,0,51.0,1,1,0,1,0,
OLL,SAA,0,0,6879.0,4,1,0,1,0,
OLL,SDQ,0,0,0.0,0,0,0,5,0,
OLL,SIA,0,0,609.0,2,1,0,5,0,
OLL,SIB,0,0,1694.0,4,1,0,1,0,
OLL,SMB,0,0,1420.0,2,1,0,1,0,
OLL,SMD,28,1,13594.0,8,1,0,2,0,
OLL,URA,0,0,0.0,0,0,0,0,0,
OLL,URB,0,0,8025.0,2,1,0,0,0,
OLL,URX,1,1,689.0,2,1,0,2,0,
OLL,URY,1,1,2903.0,4,1,0,3,0,
OLQ,ADA,0,0,276.0,3,1,0,0,0,
OLQ,ADE,0,0,0.0,0,0,0,3,0,
OLQ,ADF,0,0,421.0,2,1,0,4,0,
OLQ,ADL,0,0,3537.0,2,1,0,4,0,
OLQ,AFD,0,0,0.0,0,0,0,1,0,
OLQ,AIA,0,0,0.0,0,0,0,4,0,
OLQ,AIB,0,0,0.0,0,0,0,2,0,
OLQ,AIM,0,0,381.0,2,1,0,2,0,
OLQ,AIN,0,0,412.0,4,1,0,0,0,
OLQ,AIY,0,0,0.0,0,0,0,5,0,
OLQ,AIZ,0,0,0.0,0,0,0,3,0,
OLQ,ALA,0,0,354.0,2,1,0,0,0,
OLQ,ALM,0,0,0.0,0,0,0,4,0,
OLQ,ALN,0,0,0.0,0,0,0,3,0,
OLQ,AQR,0,0,2.0,1,1,0,1,0,
OLQ,ASEL,0,0,0.0,0,0,0,5,0,
OLQ,ASER,0,0,102.0,1,1,0,5,0,
OLQ,ASG,0,0,0.0,0,0,0,4,0,
OLQ,ASH,0,0,164.0,1,1,0,8,0,
OLQ,ASI,0,0,227.0,1,1,0,5,0,
OLQ,ASJ,0,0,141.0,1,1,0,1,0,
OLQ,ASK,0,0,0.0,0,0,0,3,0,
OLQ,AUA,0,0,132.0,2,1,0,5,0,
OLQ,AVA,0,0,129.0,2,1,0,1,0,
OLQ,AVB,0,0,26.0,1,1,0,1,0,
OLQ,AVD,0,0,1284.0,5,1,0,1,0,
OLQ,AVE,0,0,219.0,3,1,0,1,0,
OLQ,AVF,0,0,0.0,0,0,0,2,0,
OLQ,AVH,0,0,282.0,4,1,0,1,0,
OLQ,AVJ,0,0,170.0,4,1,0,1,0,
OLQ,AVK,0,0,728.0,4,1,0,0,0,
OLQ,AVL,0,0,1931.0,4,1,0,1,0,
OLQ,AVM,0,0,0.0,0,0,0,3,0,
OLQ,AWA,0,0,81.0,1,1,0,1,0,
OLQ,AWB,0,0,243.0,2,1,0,3,0,
OLQ,BAG,0,0,15077.0,5,1,0,2,0,
OLQ,BDU,0,0,31.0,1,1,0,3,0,
OLQ,CEP,0,0,10701.0,4,1,0,3,0,
OLQ,DVA,0,0,0.0,0,0,0,4,0,
OLQ,DVC,0,0,765.0,2,1,0,2,0,
OLQ,FLP,0,0,0.0,0,0,0,3,0,
OLQ,HSN,0,0,0.0,0,0,0,3,0,
OLQ,IL1,3,1,15609.0,4,1,0,1,0,
OLQ,IL2_DV,1,1,16249.0,4,1,0,2,0,
OLQ,IL2_LR,16,1,14256.0,4,1,0,3,0,
OLQ,OLL,0,0,3731.0,3,1,0,2,0,
OLQ,PLN,0,0,630.0,1,1,0,1,0,
OLQ,PVC,0,0,375.0,2,1,0,2,0,
OLQ,PVN,0,0,0.0,0,0,0,0,0,
OLQ,PVP,1,1,0.0,0,0,0,2,0,
OLQ,PVQ,0,0,0.0,0,0,0,8,0,
OLQ,PVR,0,0,36.0,1,1,0,2,0,
OLQ,PVT,0,0,1454.0,4,1,0,4,0,
OLQ,RIA,0,0,72.0,2,1,0,4,0,
OLQ,RIB,0,0,3985.0,4,1,0,2,0,
OLQ,RIC,6,1,6362.0,8,1,0,6,0,
OLQ,RID,0,0,754.0,3,1,0,3,0,
OLQ,RIF,0,0,162.0,2,1,0,2,0,
OLQ,RIG,1,1,3551.0,4,1,0,1,0,
OLQ,RIH,2,1,52241.0,4,1,0,0,0,
OLQ,RIM,0,0,0.0,0,0,0,3,0,
OLQ,RIP,0,0,9747.0,6,1,0,0,0,
OLQ,RIR,0,0,69.0,1,1,0,0,0,
OLQ,RIS,0,0,1496.0,3,1,0,2,0,
OLQ,RIV,0,0,0.0,0,0,0,2,0,
OLQ,RMD_DV,21,1,25756.0,10,1,0,2,0,
OLQ,RMD_LR,0,0,204.0,1,1,0,2,0,
OLQ,RME_DV,1,1,5087.0,6,1,0,4,0,
OLQ,RME_LR,3,1,6918.0,4,1,0,4,0,
OLQ,RMF,0,0,786.0,3,1,0,1,0,
OLQ,RMG,0,0,7.0,1,1,0,1,0,
OLQ,RMH,3,1,12514.0,6,1,0,1,0,
OLQ,SAA,0,0,0.0,0,0,0,1,0,
OLQ,SDQ,0,0,0.0,0,0,0,5,0,
OLQ,SIA,0,0,0.0,0,0,0,5,0,
OLQ,SIB,22,1,6962.0,3,1,0,1,0,
OLQ,SMB,1,1,14686.0,4,1,0,1,0,
OLQ,SMD,0,0,1931.0,1,1,0,2,0,
OLQ,URA,0,0,4059.0,5,1,0,0,0,
OLQ,URB,0,0,2083.0,4,1,0,0,0,
OLQ,URX,0,0,648.0,3,1,0,2,0,
OLQ,URY,0,0,18584.0,5,1,0,3,0,
PLN,ADA,0,0,3.0,1,1,0,0,0,
PLN,ADE,0,0,0.0,0,0,0,3,0,
PLN,ADF,0,0,0.0,0,0,0,4,0,
PLN,ADL,0,0,0.0,0,0,0,4,0,
PLN,AFD,0,0,0.0,0,0,0,1,0,
PLN,AIA,0,0,0.0,0,0,0,4,0,
PLN,AIB,0,0,0.0,0,0,0,2,0,
PLN,AIM,0,0,0.0,0,0,0,2,0,
PLN,AIN,0,0,0.0,0,0,0,0,0,
PLN,AIY,0,0,0.0,0,0,0,5,0,
PLN,AIZ,0,0,0.0,0,0,0,3,0,
PLN,ALA,0,0,0.0,0,0,0,0,0,
PLN,ALM,0,0,0.0,0,0,0,4,0,
PLN,ALN,0,0,0.0,0,0,0,3,0,
PLN,AQR,0,0,0.0,0,0,0,1,0,
PLN,ASEL,0,0,0.0,0,0,0,5,0,
PLN,ASER,0,0,36.0,1,1,0,5,0,
PLN,ASG,0,0,0.0,0,0,0,4,0,
PLN,ASH,0,0,0.0,0,0,0,8,0,
PLN,ASI,0,0,0.0,0,0,0,5,0,
PLN,ASJ,0,0,45.0,1,1,0,1,0,
PLN,ASK,0,0,0.0,0,0,0,3,0,
PLN,AUA,0,0,0.0,0,0,0,5,0,
PLN,AVA,0,0,207.0,1,1,0,1,0,
PLN,AVB,1,1,0.0,0,0,0,1,0,
PLN,AVD,0,0,0.0,0,0,0,1,0,
PLN,AVE,0,0,0.0,0,0,0,1,0,
PLN,AVF,0,0,0.0,0,0,0,2,0,
PLN,AVH,0,0,0.0,0,0,0,1,0,
PLN,AVJ,0,0,0.0,0,0,0,1,0,
PLN,AVK,0,0,0.0,0,0,0,0,0,
PLN,AVL,0,0,0.0,0,0,0,1,0,
PLN,AVM,0,0,0.0,0,0,0,3,0,
PLN,AWA,0,0,0.0,0,0,0,1,0,
PLN,AWB,0,0,0.0,0,0,0,3,0,
PLN,BAG,0,0,0.0,0,0,0,2,0,
PLN,BDU,0,0,0.0,0,0,0,3,0,
PLN,CEP,0,0,412.0,2,1,0,3,0,
PLN,DVA,0,0,243.0,1,1,0,4,0,
PLN,DVC,0,0,0.0,0,0,0,2,0,
