neuron,degree,betweenness
AINL;AINR;RIAR;PVNL;ASEL;CEPVL;PVQL;RIVR;URYVL;RMDVL;RICR;RMFR;SAAVL;AVEL;AVER;AVKR;ADAL;SMBDR;RIAL;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RMER;IL1VL;RIPL;RIR;ADEL;AIAL;AIMR,1,0.0
AINL;AINR;RIAR;RIH;ASIL;CEPVR;URYVR;PVNL;RMFL;AIBR;AIBL;URXR;BAGL;RIML;AVHR;CEPVL;BAGR;ASJL;IL2DL;RIVR;ASGL;IL2DR;SMBDL;IL1R;IL2VR;RMDR;RMDVL;RMDVR;RIVL;RICR;CEPDR;ASHR;AIYL;AWBR;DVA;URYDL;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;AVKR;SAADR;HSNL;HSNR;AVHL;ADFL;URXL;PVPL;OLQVL;AFDL;ADFR;RIAL;RIFR;PVR;AWBL;ALNL;RIBL;RIBR;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;IL1VL;AIAL;RMEL,1,0.0
AINL;AINR;RIAR;RIH;ASIL;PVNL;CEPVL;ASKR;RIVR;URYVL;RICR;CEPDL;AIYL;OLQDR;HSNL;AVHL;RIAL;IL2VL;OLQDL;RIBL;ASER;RIGL;RMDDL;RMDDR;AIZL;AIZR;ASHL;SDQR;SDQL;IL1DR,1,0.0
AINL;AINR;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ASIL;CEPVR;URYVR;PVNL;RMFL;AVAR;AIBL;BAGL;ASEL;RID;AVHR;CEPVL;ASKR;ASGR;BAGR;BDUL;IL2DL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;IL2DR;SMBDL;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVR;RIVL;RICR;RMFR;CEPDL;ASHR;AIYL;SIADL;SIBDL;DVA;SAAVL;SIAVL;URYDL;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;SIBVL;URYDR;OLLR;OLQVR;OLQDR;SIBDR;BWM-VL06;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;ADAL;ADFL;URXL;AVFL;PVPL;PLNL;PVCL;AVJR;IL1L;GLRDR;GLRVR;IL2L;OLQVL;URADR;IL1DL;BWM-DL02;SMBDR;BWM-DL01;BWM-DR01;BWM-DR03;AVL;AUAL;ALML;BWM-DR02;ADFR;RIAL;SIADR;IL2VL;OLQDL;BWM-VL04;RIFR;BWM-DR04;PVNR;AWBL;IL2R;GLRR;GLRDL;BWM-VR05;BWM-VL05;BWM-VL02;BWM-VL03;BWM-DL05;BWM-DR05;BWM-DL08;PLNR;ALNL;RIBL;RIBR;RIGR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;IL1VL;ADEL;AIAL;RMEL;IL1DR,1,0.0
AINL;AINR;RIAR;RIH;RIMR;ADER;ASIL;DVC;CEPVR;URYVR;PVNL;RMFL;AIBR;URXR;RIML;AVHR;CEPVL;ASKR;URBL;BDUL;IL2DL;RIS;RIVR;URYVL;IL2DR;SMBDL;IL1R;IL2VR;RMDR;RMDVL;SMDVL;RIVL;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;URYDL;AVBR;OLLL;AVEL;AVER;URYDR;OLLR;OLQVR;OLQDR;AVKR;AVKL;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;ADAL;ADFL;URXL;AVFL;PVPL;PLNL;FLPL;PVCL;AVJR;IL1L;GLRL;GLRDR;URAVL;IL2L;OLQVL;URADR;IL1DL;SMBDR;URADL;AVL;AFDL;AIML;ALML;ADLL;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;PVNR;AWBL;IL2R;GLRR;GLRDL;ALNL;RIBL;RIBR;RIGR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;RIPR;SDQR;SDQL;RMER;IL1VL;RIPL;AIAL;RMEL;IL1DR,1,0.0
AINL;AINR;RIAR;RIH;RIMR;ASIL;CEPVR;AIYR;AUAR;AFDR;CEPVL;ASKR;AWCR;ASGR;IL2DL;AWCL;RIVR;URYVL;IL1R;RMDVR;RICR;ASHR;AIYL;AVER;OLLR;OLQDR;AVHL;RMHR;ADFL;IL1L;URAVL;OLQVL;ADFR;RIAL;IL2VL;BWM-VL04;RIBL;RIBR;AIAR;ASER;IL1VR;RMDDL;RMGL;AIZR;RMER;IL1VL;RIPL,1,0.0
AINL;AINR;RIAR;RIH;RIMR;CEPVR;URYVR;AIBR;AIYR;CEPVL;BDUL;IL2DL;IL2DR;IL1R;IL2VR;RMDVL;RICR;CEPDL;SAAVL;AVEL;AVER;OLLR;OLQDR;AVKR;HSNR;URAVR;ADAL;ADFL;PVCL;URAVL;IL2L;OLQVL;URADR;IL1DL;SMBDR;URADL;ASKL;IL2VL;OLQDL;IL2R;GLRR;GLRDL;RIBL;RIBR;RIGR;AIAR;IL1VR;RMDDL;RMDDR;RMGL;RMED;RIPR;SDQL;RMER;IL1VL;RIPL,1,0.0
AINL;AINR;RIAR;RIH;RIMR;CEPVR;URYVR;RMFL;URXR;BAGL;RIML;CEPVL;ASKR;URBL;IL2DL;RIVR;URYVL;IL2DR;IL1R;IL2VR;RMDR;RIVL;CEPDR;CEPDL;ASHR;URYDL;OLLL;AVEL;OLLR;OLQVR;OLQDR;HSNL;HSNR;URAVR;RMGR;ADFL;AVFL;IL1L;GLRDR;OLQVL;URADR;IL1DL;URADL;ALML;ADFR;RIAL;RIFR;PVR;IL2R;RIBL;RIBR;RIGR;ASER;IL1VR;RMDDL;RMDDR;AIZR;AQR;RMED;RMER;IL1VL;RIPL;AIAL;RMEL;IL1DR,1,0.0
AINL;AINR;RIAR;RIH;RIMR;RMFL;AIBL;BAGL;AVHR;ASKR;IL2DL;PVQL;IL1R;RMDL;RMDR;RMFR;ASHR;AIYL;AWBR;SAAVL;PVPR;OLLR;OLQVR;SAADR;AVKL;HSNR;AVHL;RMGR;URXL;AWAL;IL1DL;PVQR;ASKL;AFDL;AUAL;ADFR;RIAL;OLQDL;RIFR;PVR;IL2R;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;IL1VL;AIAL;IL1DR,1,0.0
AINL;AINR;RIAR;RIMR;ASIL;URYVR;RMFL;AVAR;AIBL;AUAR;URXR;RID;AVHR;CEPVL;IL2DL;PVQL;RIS;RIVR;SMBDL;RMDL;RMDR;RMDVL;RMDVR;SMBVL;SMDDL;SMDVL;RICR;RMFR;CEPDL;AIYL;AWBR;DVA;SIAVL;URYDL;AVBR;OLLL;AVDR;AVEL;URYDR;AVBL;OLLR;SIBDR;RICL;BWM-VL06;AVKR;SAAVR;HSNL;URBR;RMGR;ADFL;PVPL;PLNL;PVCL;IL1L;URAVL;URADR;BWM-DL02;URADL;BWM-DR01;AUAL;RIAL;BWM-VL04;AWBL;BWM-VR05;RIBL;RIBR;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RMER;IL1DR,1,0.0
AINL;AINR;RIAR;RIMR;RICR;RMFR;SAAVL;AVER;ADAR;ADFR;RIGR;AIAR;RMGL,1,0.0
AINL;AINR;RIH;CEPVR;CEPVL;ASKR;IL2DL;RIVR;IL2DR;IL2VR;RICR;AIYL;OLLR;HSNL;HSNR;AVHL;ADFL;OLQVL;URADR;IL1DL;ADFR;IL2VL;AWBL;IL2R;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;RMED;RIPR;RMER;IL1VL;RIPL;AIAL;IL1DR,1,0.0
AINL;CEPshVL;ASIR;CEPshDR;ASJR;PVT;RIAR;RIH;RIMR;ASIL;URYVR;ADLR;PVNL;AIBR;AIYR;AUAR;URXR;AFDR;ASEL;RIML;AVHR;ASKR;AWCR;ASGR;BAGR;AWCL;RIVR;URYVL;RIFL;IL1R;GLRVL;RMDVR;SMDDR;SMDVL;RICR;RMFR;ASHR;AWBR;SAAVL;AVBR;AVAL;AVEL;AVER;AVBL;AVDL;OLLR;SIBDR;ADAR;AVKR;SAADL;SAAVR;HSNL;AWAR;RMHL;RMHR;ADAL;ADFL;PLNL;FLPR;FLPL;PVCR;IL1L;RMEV;IL2L;URADR;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;BWM-DR02;RIAL;BWM-VL04;BWM-DL04;BWM-DL06;RIFR;BWM-DR04;BWM-DR06;ALMR;SIAVR;AWBL;BWM-VL05;BWM-VL02;BWM-VL08;BWM-DL05;BWM-DL07;BWM-VL01;ALNL;BWM-DR07;RIBR;RIGR;AIAR;ASER;RIGL;RMDDL;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;RIR;ADEL;BWM-VR03,1,0.0
AINL;CEPshVL;RIAR;AIBR;AUAR;ASEL;RIVR;RMFR;ASHR;AVBR;AVAL;AVEL;AVER;AVBL;AVKR;RMHL;SMBDR;RIAL;RIGR;AIAR;ASER;RIGL;RMGL;AIZL;AIZR;AQR;SDQR;SDQL;RIR;ADEL;AIAL,1,0.0
AINL;CEPshVR;CEPshDL;CEPshVL;CEPshDR;PVT;RIAR;RIH;BWM-VR04;RIMR;AVFR;CEPVR;URYVR;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;BAGL;ASEL;RID;RIML;CEPVL;BAGR;ASJL;RIVR;URYVL;RIFL;ASGL;IL1R;BWM-VR01;RMDVL;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RICR;RMFR;CEPDL;ASHR;SIADL;DVA;SAAVL;SIAVL;URYDL;AVBR;AVAL;AVDR;AVEL;AVER;AVBL;AVDL;OLLR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;RMHL;RMHR;ADAL;URXL;PLNL;AVJL;PVCL;AVJR;GLRL;RMEV;URAVL;URADR;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;AVL;AFDL;AUAL;BWM-DR02;RIAL;SIADR;IL2VL;SIBVR;BWM-VL04;BWM-DL04;BWM-DL06;BWM-DR04;SIAVR;AWBL;GLRR;GLRDL;BWM-VR05;BWM-VR06;BWM-DR08;BWM-VL05;BWM-VL03;BWM-DL05;BWM-DR05;BWM-DL08;BWM-DL07;BWM-VL01;RIBR;RIGR;AIAR;ASER;RIGL;RMGL;AIZL;AIZR;AQR;ASHL;SDQR;SDQL;RMER;IL1VL;RIR;ADEL;AIAL,1,0.0
AINL;CEPshVR;CEPshVL;CEPshDR;PVT;RIAR;BWM-VR04;RIMR;AVFR;URYVR;PVNL;AIBR;AIBL;AUAR;URXR;BAGL;RIML;CEPVL;BAGR;RIVR;URYVL;BWM-VR01;RMDVR;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RMFR;SAAVL;URYDL;AVBR;OLLL;AVAL;AVEL;AVER;AVBL;AVDL;SIBDR;AVKR;SAADR;SAADL;SAAVR;RMHL;RMHR;ADAL;PLNL;FLPL;PVCL;RMEV;BWM-DL03;SMBDR;AUAL;BWM-VR02;RIAL;SIADR;SIBVR;BWM-VL04;BWM-DL04;BWM-DL06;AWBL;BWM-VL05;BWM-VL03;BWM-VL08;BWM-DL05;BWM-DL08;BWM-DL07;BWM-VL01;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;RIPR;SDQR;SDQL;RMER;IL1VL;RIPL;ADEL;AIAL;AIMR;IL1DR;BWM-VR03,1,0.0
AINL;CEPshVR;CEPshVL;CEPshDR;PVT;RIAR;RIH;BWM-VR04;RIMR;AVFR;URYVR;RMFL;AIBR;AUAR;URXR;BAGL;ASEL;RIML;CEPVL;BAGR;ASJL;RIVR;URYVL;RIFL;BWM-VR01;GLRVL;RMDVL;RMDVR;SMDDR;SMDVL;RIVL;RICR;RMFR;ASHR;SAAVL;AVBR;AVAL;AVEL;AVER;AVBL;AVDL;SIBDR;RICL;ADAR;AVKR;SAADR;SAADL;SAAVR;RMHL;RMHR;ADAL;PLNL;FLPL;PVCL;GLRL;RMEV;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;BWM-VR02;RIAL;SIBVR;BWM-VL04;BWM-DL04;BWM-DL06;BWM-DR04;SIAVR;AWBL;GLRR;BWM-VR05;BWM-VL05;BWM-VL02;BWM-VL03;BWM-VL08;BWM-DL05;BWM-DR05;BWM-DL07;BWM-VL01;BWM-DR07;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;IL1VL;RIR;ADEL;BWM-VR03,1,0.0
AINL;CEPshVR;CEPshVL;CEPshDR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;AVFR;URYVR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;URXR;BAGL;ASEL;RIML;CEPVL;BAGR;RIVR;URYVL;RIFL;SMBDL;IL1R;BWM-VR01;IL2VR;GLRVL;RMDVL;RMDVR;SMBVL;SMDDR;SMDVL;SMDVR;RIVL;RICR;RMFR;CEPDL;ASHR;AIYL;SIADL;SAAVL;URYDL;AVBR;AVAL;AVEL;AVER;SIBVL;AVBL;AVDL;OLLR;OLQDR;SIBDR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;RMHL;RMHR;ADAL;URXL;PLNL;FLPR;FLPL;AVJL;PVCL;AVJR;RMEV;OLQVL;SMBDR;BWM-DL01;BWM-DR01;AVL;ASKL;AUAL;BWM-DR02;BWM-VR02;RIAL;SIBVR;OLQDL;BWM-DL04;BWM-DL06;BWM-DR04;BWM-DR06;ALMR;SIAVR;AWBL;GLRR;GLRDL;BWM-VR06;BWM-VR07;BWM-DR08;BWM-VL05;BWM-VL03;BWM-VL07;BWM-VL08;BWM-DL05;BWM-DL07;BWM-VL01;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;SDQR;SDQL;IL1VL;RIR;ADEL;AIMR;BWM-VR03;DB1,1,0.0
AINL;CEPshVR;CEPshVL;PVT;RIAR;RIH;RIMR;CEPVR;URYVR;PVNL;AIBR;AUAR;ASEL;AVHR;CEPVL;BAGR;BDUL;IL2DL;PVQL;RIVR;URYVL;IL2DR;BWM-VR01;IL2VR;GLRVL;RMDVR;SMDDR;SMDVL;RICR;RMFR;ASHR;AIYL;SAAVL;URYDL;AVBR;AVAL;AVEL;AVER;AVBL;AVDL;OLLR;OLQDR;SIBDR;ADAR;AVKR;SAADL;SAAVR;HSNL;HSNR;URAVR;AVHL;RMHL;ADAL;ADFL;PLNL;FLPL;PVCL;RMEV;URAVL;IL2L;OLQVL;URADR;IL1DL;BWM-DL03;SMBDR;URADL;BWM-DL01;BWM-DR01;AVL;ASKL;BWM-VR02;ADFR;RIAL;IL2VL;OLQDL;BWM-DL04;BWM-DL06;RIFR;BWM-DR04;SIAVR;AWBL;IL2R;GLRR;GLRDL;BWM-VL05;BWM-VL02;BWM-VL03;BWM-VL08;BWM-DL05;BWM-DL07;BWM-VL01;ALNL;BWM-DR07;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;RIPR;SDQR;SDQL;RMER;IL1VL;RIR;BWM-VR03,1,0.0
AINL;CEPshVR;RIAR;RIH;RIMR;URYVR;AIYR;AUAR;BDUL;IL2DL;RIVR;URYVL;IL2DR;IL2VR;GLRVL;SMDDR;SMDVL;RIVL;RICR;RMFR;AIYL;SAAVL;AVBR;AVAL;AVEL;AVER;AVBL;AVKR;HSNL;URAVR;RMHL;ADFL;PVCL;RMEV;URAVL;IL1DL;URADL;ASKL;RIAL;IL2VL;BWM-DL04;BWM-DL06;RIFR;AWBL;IL2R;BWM-VL02;BWM-VL08;BWM-VL01;ALNL;RIBR;RIGR;AIAR;ASER;RIGL;RMGL;AIZL;AIZR;AQR;RMED;SDQR;SDQL;RMER;IL1VL;RIR;BWM-VR03,1,0.0
AINL;CEPshVR;RIAR;URYVR;AIBR;AUAR;URXR;ASEL;BAGR;URYVL;RIFL;BWM-VR01;GLRVL;RICR;ASHR;SAAVL;AVAL;AVEL;AVER;AVBL;AVDL;SIBDR;ADAR;SAADL;SAAVR;RMHL;ADAL;PLNL;RMEV;BWM-DL03;SMBDR;BWM-DL01;BWM-DR01;BWM-VR02;RIAL;BWM-DL04;BWM-DL06;BWM-DR04;SIAVR;AWBL;BWM-VL05;BWM-VL02;BWM-VL03;BWM-VL08;BWM-DL05;BWM-DL07;BWM-VL01;BWM-DR07;RIBL;RIBR;RIGR;AIAR;ASER;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;ASHL;SDQR;SDQL;RMER;IL1VL;ADEL;AIAL;AIMR;IL1DR;BWM-VR03,1,0.0
AINL;PVT;RIAR;BWM-VR04;RIMR;ADER;DVC;URYVR;RMFL;AIBR;AIBL;AUAR;URXR;BAGL;RIML;AVHR;CEPVL;BAGR;RIS;RIVR;URYVL;RIFL;RMDVL;RMDVR;SMDDR;SMDVL;RIVL;RICR;RMFR;ASHR;AIYL;DVA;URYDL;AVAL;AVEL;AVER;AVBL;RICL;ADAR;AVKR;AVKL;SAADL;SAAVR;RMGR;RMHL;RMHR;ADAL;ADFL;AVFL;PVPL;FLPL;PVCR;SMBDR;AUAL;RIAL;RIFR;AWBL;ALNL;RIBR;RIGR;AIAR;ASER;RIGL;RMDDL;RMGL;AIZL;AIZR;AQR;SDQR;SDQL;IL1VL;RIR;ADEL,1,0.0
AINL;PVT;RIAR;RIH;RIMR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;AUAR;URXR;AFDR;ASEL;RIML;AVHR;ASKR;BAGR;BDUL;PVQL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL1R;RMDL;RMDR;SMDDL;SMDDR;SMDVR;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;AVBR;OLLL;AVAL;AVDR;AVEL;AVBL;AVDL;OLLR;OLQVR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;SAAVR;HSNL;HSNR;URAVR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;IL1DL;PVQR;ASKL;AFDL;AUAL;ADLL;ADFR;RIFR;PVNR;AWBL;IL2R;AVM,1,0.0
AINL;PVT;RIAR;RIH;RIMR;SMBVR;CEPVR;URYVR;ADLR;PVNL;AIBR;AIBL;AUAR;URXR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;BAGR;BDUL;RIVR;URYVL;RIFL;IL2VR;RMDVL;RMDVR;SMBVL;SMDDR;SMDVL;SMDVR;RICR;RMFR;CEPDL;ASHR;SAAVL;PVPR;AVBR;AVAL;AVEL;AVER;RICL;ADAR;AVKR;SAADR;SAADL;SAAVR;AVHL;ADAL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;AVL;ASKL;ALML;BWM-VR02;RIAL;IL2R;BWM-DL07;RIBL;RIGR;AIAR;ASER;RIGL;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;ASHL;SDQR;SDQL;IL1VL;RIR;ADEL;AIMR,1,0.0
AINL;PVT;RIAR;RIMR;SMBVR;ADER;BDUR;DVC;AVFR;CEPVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AUAR;URXR;BAGL;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;URBL;BDUL;PVQL;RIS;RIVR;RIFL;RMDL;RMDR;RMDVL;SMDDL;SMDDR;SMDVL;SMDVR;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;DVA;SAAVL;SIAVL;URYDL;AVBR;OLLL;AVAL;AVEL;AVER;URYDR;OLQVR;OLQDR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;AVJL;PVCR;PVCL;AVJR;IL1L;IL2L;OLQVL;AVL;AUAL;AIML;ADFR;RIAL;OLQDL;RIFR;PVR;ALMR;PVNR;AWBL;BWM-VR05;AVM,1,0.0
AINL;RIAR;ADER;DVC;PVNL;AIBR;ASEL;CEPVL;BAGR;RIFL;RMDL;RMDR;RMDVL;RMDVR;SMDDR;RMFR;DVA;URYDL;OLLL;AVBL;AVKL;ADAL;URXL;AVFL;PVPL;FLPL;SMBDR;AFDL;RIAL;BWM-DR04;BWM-VL03;ALNL;RIGR;ASER;RIGL;RMDDL;RMDDR;RMGL;AQR;RMED;SDQL;ADEL;AIAL;AIMR,1,0.0
AINL;RIAR;RIH;RIMR;CEPVR;URYVR;PVNL;BAGL;AVHR;CEPVL;ASKR;URBL;BDUL;RIS;URYVL;IL2VR;RMDL;RMDR;RIVL;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;AWBR;OLLL;AVEL;OLLR;OLQVR;AVKR;AVKL;HSNL;HSNR;AVFL;PVPL;IL1L;IL2L;IL1DL;AFDL;ADFR;RIAL;OLQDL;PVR;PVNR;IL2R;RIBL;RIGL;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;RMED;RIPR;SDQL;RMER;IL1VL;RIPL;AIAL;RMEL,1,0.0
AINL;RIAR;RIMR;ASEL;RIVR;RMDVL;RICR;ASHR;AIYL;SAAVL;AVAL;AVEL;SAAVR;HSNL;ADFL;BWM-VR02;RIAL;AWBL;RIGR;AIAR;IL1VR;RMGL;AIZR,1,0.0
AINL;RIAR;RIMR;PVNL;AIBL;AUAR;ASEL;BAGR;RIS;RIFL;SMBVL;SMDDL;RICR;CEPDR;CEPDL;AIYL;SAADR;ADAL;PLNL;RIAL;RIBL;RIGR;RMDDL;RMGL;AIZL;AIZR;SDQL;AIAL,1,0.0
AINL;RIAR;RIMR;URYVR;AIBR;RMDVL;SMDVL;RMFR;AVEL;SMBDR;RIAL;AWBL;RIBL;RIBR;RIGR;AIAR;ASER;IL1VR;RMDDL;RMDDR;RMGL;AIZL;AIZR;AQR;RMED;SDQL;RIR;ADEL,1,0.0
AINL;RIH;ASIL;AUAR;ASEL;AVHR;CEPVL;AWCL;IL1R;RMFR;CEPDL;ASHR;AIYL;AWBR;HSNR;AVHL;AWAR;RMHR;ADFL;AWAL;ADFR;RIFR;IL2R;RIBR;AIAR;ASER;IL1VR;RMGL;AIZL;ASHL;RIPL,1,0.0
AINR;ASIR;ASJR;PVT;RIAR;RIH;BWM-VR04;RIMR;ASIL;BDUR;DVC;AVFR;ADLR;PVNL;RMFL;AIBR;AIBL;AIYR;URXR;AFDR;ASEL;RIML;AVHR;CEPVL;ASKR;AWCR;BAGR;ASJL;URBL;BDUL;IL2DL;PVQL;AWCL;RIS;RIFL;ASGL;IL1R;RMDL;RMDR;SMDDL;SMDDR;SMDVR;RICR;CEPDR;RMFR;CEPDL;ASHR;AIYL;DVA;SAAVL;SIAVL;PVPR;AVBR;OLLL;AVAL;AVEL;AVBL;AVDL;OLLR;RICL;BWM-VL06;ADAR;AVKR;AVKL;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHL;ADAL;URXL;AWAL;AVFL;PVPL;AVJL;PVCL;AVJR;IL1L;URAVL;IL2L;OLQVL;IL1DL;AVL;PVQR;ASKL;AFDL;AIML;ADLL;RIAL;OLQDL;RIFR;BWM-DR04;PVNR;AWBL;IL2R;AVM,1,0.0
AINR;ASIR;PVT;RIAR;RIH;BWM-VR04;RIMR;SMBVR;ADER;ASIL;BDUR;DVC;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AIBL;AIYR;AUAR;URXR;AFDR;RIML;AVHR;CEPVL;AWCR;ASGR;BAGR;URBL;BDUL;IL2DL;AWCL;RIS;RIVR;URYVL;RIFL;ASGL;IL1R;IL2VR;RMDL;RMDR;RMDVL;RMDVR;SMDDL;SMDDR;SMDVL;SMDVR;RICR;RMFR;CEPDL;ASHR;AIYL;DVA;PVPR;AVBR;OLLL;AVAL;AVDR;AVEL;AVER;AVBL;OLLR;OLQVR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;SAAVR;HSNL;HSNR;URBR;AVHL;AWAR;RMGR;RMHL;RMHR;ADAL;ADFL;URXL;AWAL;AVFL;PVPL;FLPR;FLPL;AVJL;PVCR;PVCL;AVJR;IL1L;OLQVL;ALA;PVQR;ASKL;AFDL;AUAL;AIML;ALML;ADLL;BWM-VR02;ADFR;RIAL;IL2VL;OLQDL;RIFR;PVR;ALMR;PVNR;AWBL;IL2R;AVM;ALNL,1,0.0
AINR;ASJR;RIAR;RIH;ADER;AVFR;CEPVR;URYVR;ADLR;PVNL;RMFL;AIBR;AVAR;AIBL;AIYR;URXR;BAGL;ASEL;AVHR;CEPVL;AWCR;ASGR;BAGR;ASJL;URBL;RIS;RIVR;RIFL;SMBDL;IL1R;RMDR;RMDVL;SMBVL;SMDDL;SMDDR;SMDVL;RIVL;RICR;RMFR;CEPDL;DVA;SAAVL;PVPR;AVAL;AVEL;AVER;OLLR;OLQVR;RICL;ADAR;AVKR;SAADR;AVKL;SAADL;HSNL;RMHL;RMHR;ADAL;AWAL;PVPL;FLPR;PVCR;AVJR;IL1L;RMEV;OLQVL;ALA;PVQR;AFDL;AIML;AWBL,1,0.0
AINR;ASJR;RIH;ASIL;ASKR;AWCR;PVQL;AWCL;IL1R;RMDVL;RICR;AIYL;DVA;SAAVL;AVKR;HSNL;HSNR;AVHL;AWAR;RMHR;IL1L;IL2L;RIFR;AWBL;RIGR;AIAR;ASER;IL1VR;RMGL;AIZL;AIZR;RMER,1,0.0
