original_path,filename,canonical_path,category,notes,file_exists,basename,status,relative_path,full_path,size_kb,_merge
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DD4.cell.nml,DD4.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4.cell.nml,neuroml/cell_library,,True,DD4.cell.nml,✅ Verified,data/neuroml/cell_library/DD4.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4.cell.nml,17.82421875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/c302/NeuroML2/DD4.cell.nml,DD4.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4.cell.nml,neuroml/cell_library,,True,DD4.cell.nml,✅ Verified,data/neuroml/cell_library/DD4.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4.cell.nml,17.82421875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/DD4.cell.nml,DD4.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4.cell.nml,neuroml/cell_library,,True,DD4.cell.nml,✅ Verified,data/neuroml/cell_library/DD4.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4.cell.nml,17.82421875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/morphologies/DD4.java.xml,DD4.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD4.java.xml,temp,,True,DD4.java.xml,✅ Verified,data/temp/DD4.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD4.java.xml,44.5869140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/DD4.morph.xml,DD4.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD4.morph.xml,temp,,True,DD4.morph.xml,✅ Verified,data/temp/DD4.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD4.morph.xml,12.009765625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedMorphML/DD4.morph.xml,DD4.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD4.morph.xml,temp,,True,DD4.morph.xml,✅ Verified,data/temp/DD4.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD4.morph.xml,12.009765625,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DD4_D.cell.nml,DD4_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4_D.cell.nml,neuroml/cell_library,,True,DD4_D.cell.nml,✅ Verified,data/neuroml/cell_library/DD4_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4_D.cell.nml,17.3232421875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/pythonScripts/c302/examples/cells/DD4_D.cell.nml,DD4_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4_D.cell.nml,neuroml/cell_library,,True,DD4_D.cell.nml,✅ Verified,data/neuroml/cell_library/DD4_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD4_D.cell.nml,17.3232421875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DD5.cell.nml,DD5.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5.cell.nml,neuroml/cell_library,,True,DD5.cell.nml,✅ Verified,data/neuroml/cell_library/DD5.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5.cell.nml,14.6513671875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/c302/NeuroML2/DD5.cell.nml,DD5.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5.cell.nml,neuroml/cell_library,,True,DD5.cell.nml,✅ Verified,data/neuroml/cell_library/DD5.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5.cell.nml,14.6513671875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/DD5.cell.nml,DD5.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5.cell.nml,neuroml/cell_library,,True,DD5.cell.nml,✅ Verified,data/neuroml/cell_library/DD5.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5.cell.nml,14.6513671875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/morphologies/DD5.java.xml,DD5.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD5.java.xml,temp,,True,DD5.java.xml,✅ Verified,data/temp/DD5.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD5.java.xml,34.1923828125,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/DD5.morph.xml,DD5.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD5.morph.xml,temp,,True,DD5.morph.xml,✅ Verified,data/temp/DD5.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD5.morph.xml,9.560546875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedMorphML/DD5.morph.xml,DD5.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD5.morph.xml,temp,,True,DD5.morph.xml,✅ Verified,data/temp/DD5.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD5.morph.xml,9.560546875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DD5_D.cell.nml,DD5_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5_D.cell.nml,neuroml/cell_library,,True,DD5_D.cell.nml,✅ Verified,data/neuroml/cell_library/DD5_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5_D.cell.nml,13.9033203125,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/pythonScripts/c302/examples/cells/DD5_D.cell.nml,DD5_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5_D.cell.nml,neuroml/cell_library,,True,DD5_D.cell.nml,✅ Verified,data/neuroml/cell_library/DD5_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD5_D.cell.nml,13.9033203125,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DD6.cell.nml,DD6.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6.cell.nml,neuroml/cell_library,,True,DD6.cell.nml,✅ Verified,data/neuroml/cell_library/DD6.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6.cell.nml,15.384765625,both
/home/rohit/Desktop/Projects/C-Elegans/c302/c302/NeuroML2/DD6.cell.nml,DD6.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6.cell.nml,neuroml/cell_library,,True,DD6.cell.nml,✅ Verified,data/neuroml/cell_library/DD6.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6.cell.nml,15.384765625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/DD6.cell.nml,DD6.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6.cell.nml,neuroml/cell_library,,True,DD6.cell.nml,✅ Verified,data/neuroml/cell_library/DD6.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6.cell.nml,15.384765625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/morphologies/DD6.java.xml,DD6.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD6.java.xml,temp,,True,DD6.java.xml,✅ Verified,data/temp/DD6.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD6.java.xml,36.2412109375,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/DD6.morph.xml,DD6.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD6.morph.xml,temp,,True,DD6.morph.xml,✅ Verified,data/temp/DD6.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD6.morph.xml,10.126953125,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedMorphML/DD6.morph.xml,DD6.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD6.morph.xml,temp,,True,DD6.morph.xml,✅ Verified,data/temp/DD6.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DD6.morph.xml,10.126953125,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DD6_D.cell.nml,DD6_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6_D.cell.nml,neuroml/cell_library,,True,DD6_D.cell.nml,✅ Verified,data/neuroml/cell_library/DD6_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6_D.cell.nml,14.7177734375,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/pythonScripts/c302/examples/cells/DD6_D.cell.nml,DD6_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6_D.cell.nml,neuroml/cell_library,,True,DD6_D.cell.nml,✅ Verified,data/neuroml/cell_library/DD6_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DD6_D.cell.nml,14.7177734375,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DVA.cell.nml,DVA.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA.cell.nml,neuroml/cell_library,,True,DVA.cell.nml,✅ Verified,data/neuroml/cell_library/DVA.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA.cell.nml,17.794921875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/c302/NeuroML2/DVA.cell.nml,DVA.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA.cell.nml,neuroml/cell_library,,True,DVA.cell.nml,✅ Verified,data/neuroml/cell_library/DVA.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA.cell.nml,17.794921875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/DVA.cell.nml,DVA.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA.cell.nml,neuroml/cell_library,,True,DVA.cell.nml,✅ Verified,data/neuroml/cell_library/DVA.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA.cell.nml,17.794921875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/morphologies/DVA.java.xml,DVA.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVA.java.xml,temp,,True,DVA.java.xml,✅ Verified,data/temp/DVA.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVA.java.xml,50.5185546875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/DVA.morph.xml,DVA.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVA.morph.xml,temp,,True,DVA.morph.xml,✅ Verified,data/temp/DVA.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVA.morph.xml,12.8828125,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedMorphML/DVA.morph.xml,DVA.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVA.morph.xml,temp,,True,DVA.morph.xml,✅ Verified,data/temp/DVA.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVA.morph.xml,12.8828125,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DVA_D.cell.nml,DVA_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA_D.cell.nml,neuroml/cell_library,,True,DVA_D.cell.nml,✅ Verified,data/neuroml/cell_library/DVA_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA_D.cell.nml,18.8740234375,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/pythonScripts/c302/examples/cells/DVA_D.cell.nml,DVA_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA_D.cell.nml,neuroml/cell_library,,True,DVA_D.cell.nml,✅ Verified,data/neuroml/cell_library/DVA_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVA_D.cell.nml,18.8740234375,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DVB.cell.nml,DVB.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB.cell.nml,neuroml/cell_library,,True,DVB.cell.nml,✅ Verified,data/neuroml/cell_library/DVB.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB.cell.nml,7.7841796875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/c302/NeuroML2/DVB.cell.nml,DVB.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB.cell.nml,neuroml/cell_library,,True,DVB.cell.nml,✅ Verified,data/neuroml/cell_library/DVB.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB.cell.nml,7.7841796875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/DVB.cell.nml,DVB.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB.cell.nml,neuroml/cell_library,,True,DVB.cell.nml,✅ Verified,data/neuroml/cell_library/DVB.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB.cell.nml,7.7841796875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/morphologies/DVB.java.xml,DVB.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVB.java.xml,temp,,True,DVB.java.xml,✅ Verified,data/temp/DVB.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVB.java.xml,19.0078125,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/DVB.morph.xml,DVB.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVB.morph.xml,temp,,True,DVB.morph.xml,✅ Verified,data/temp/DVB.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVB.morph.xml,5.154296875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedMorphML/DVB.morph.xml,DVB.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVB.morph.xml,temp,,True,DVB.morph.xml,✅ Verified,data/temp/DVB.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVB.morph.xml,5.154296875,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DVB_D.cell.nml,DVB_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB_D.cell.nml,neuroml/cell_library,,True,DVB_D.cell.nml,✅ Verified,data/neuroml/cell_library/DVB_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB_D.cell.nml,8.0400390625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/pythonScripts/c302/examples/cells/DVB_D.cell.nml,DVB_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB_D.cell.nml,neuroml/cell_library,,True,DVB_D.cell.nml,✅ Verified,data/neuroml/cell_library/DVB_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVB_D.cell.nml,8.0400390625,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DVC.cell.nml,DVC.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC.cell.nml,neuroml/cell_library,,True,DVC.cell.nml,✅ Verified,data/neuroml/cell_library/DVC.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC.cell.nml,17.806640625,both
/home/rohit/Desktop/Projects/C-Elegans/c302/c302/NeuroML2/DVC.cell.nml,DVC.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC.cell.nml,neuroml/cell_library,,True,DVC.cell.nml,✅ Verified,data/neuroml/cell_library/DVC.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC.cell.nml,17.806640625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/DVC.cell.nml,DVC.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC.cell.nml,neuroml/cell_library,,True,DVC.cell.nml,✅ Verified,data/neuroml/cell_library/DVC.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC.cell.nml,17.806640625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/morphologies/DVC.java.xml,DVC.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVC.java.xml,temp,,True,DVC.java.xml,✅ Verified,data/temp/DVC.java.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVC.java.xml,50.5419921875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/DVC.morph.xml,DVC.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVC.morph.xml,temp,,True,DVC.morph.xml,✅ Verified,data/temp/DVC.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVC.morph.xml,12.89453125,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedMorphML/DVC.morph.xml,DVC.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVC.morph.xml,temp,,True,DVC.morph.xml,✅ Verified,data/temp/DVC.morph.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DVC.morph.xml,12.89453125,both
/home/rohit/Desktop/Projects/C-Elegans/c302/examples/cells/DVC_D.cell.nml,DVC_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC_D.cell.nml,neuroml/cell_library,,True,DVC_D.cell.nml,✅ Verified,data/neuroml/cell_library/DVC_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC_D.cell.nml,18.87109375,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/pythonScripts/c302/examples/cells/DVC_D.cell.nml,DVC_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC_D.cell.nml,neuroml/cell_library,,True,DVC_D.cell.nml,✅ Verified,data/neuroml/cell_library/DVC_D.cell.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/DVC_D.cell.nml,18.87109375,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML2/Dopamine.synapse.nml,Dopamine.synapse.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/Dopamine.synapse.nml,neuroml/cell_library,,True,Dopamine.synapse.nml,✅ Verified,data/neuroml/cell_library/Dopamine.synapse.nml,/home/rohit/Desktop/Projects/C-Elegans/data/neuroml/cell_library/Dopamine.synapse.nml,0.669921875,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/Dopamine.xml,Dopamine.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/Dopamine.xml,temp,,True,Dopamine.xml,✅ Verified,data/temp/Dopamine.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/Dopamine.xml,1.1484375,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/generatedNeuroML/Dopamine_GJ.xml,Dopamine_GJ.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/Dopamine_GJ.xml,temp,,True,Dopamine_GJ.xml,✅ Verified,data/temp/Dopamine_GJ.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/Dopamine_GJ.xml,0.978515625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Acetylcholine/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Dopamine/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Acetylcholine_Tyramine/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Octapamine/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Serotonin_Glutamate/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Glutamate/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/FMRFamide/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Serotonin_Acetylcholine/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/GABA/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Tyramine/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Serotonin/DoubExpSyn.xml,DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,temp,,True,DoubExpSyn.xml,✅ Verified,data/temp/DoubExpSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/DoubExpSyn.xml,1.1494140625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Serotonin_Glutamate_GJ/ElectSyn.xml,ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,temp,,True,ElectSyn.xml,✅ Verified,data/temp/ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,1.025390625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Generic_GJ/ElectSyn.xml,ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,temp,,True,ElectSyn.xml,✅ Verified,data/temp/ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,1.025390625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Unknown_GJ/ElectSyn.xml,ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,temp,,True,ElectSyn.xml,✅ Verified,data/temp/ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,1.025390625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Acetylcholine_Tyramine_GJ/ElectSyn.xml,ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,temp,,True,ElectSyn.xml,✅ Verified,data/temp/ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,1.025390625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Tyramine_GJ/ElectSyn.xml,ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,temp,,True,ElectSyn.xml,✅ Verified,data/temp/ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,1.025390625,both
/home/rohit/Desktop/Projects/C-Elegans/CElegansNeuroML/CElegans/cellMechanisms/Acetylcholine_GJ/ElectSyn.xml,ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,temp,,True,ElectSyn.xml,✅ Verified,data/temp/ElectSyn.xml,/home/rohit/Desktop/Projects/C-Elegans/data/temp/ElectSyn.xml,1.025390625,both
