ID	is_known_hub	literature_refs
WBGene00003015	False	nan
WBGene00003017	False	nan
WBGene00003018	False	nan
WBGene00003019	False	nan
WBGene00003020	False	nan
WBGene00003021	False	nan
WBGene00003022	False	nan
WBGene00003024	False	nan
WBGene00003025	False	nan
WBGene00003026	False	nan
WBGene00003030	False	nan
WBGene00003031	False	nan
WBGene00003033	False	nan
WBGene00003034	False	nan
WBGene00003035	False	nan
WBGene00003036	False	nan
WBGene00003037	False	nan
WBGene00003038	False	nan
WBGene00003040	False	nan
WBGene00003041	False	nan
WBGene00003043	False	nan
WBGene00003044	False	nan
WBGene00003045	False	nan
WBGene00003046	False	nan
WBGene00003047	False	nan
WBGene00003048	False	nan
WBGene00003052	False	nan
WBGene00003053	False	nan
WBGene00003055	False	nan
WBGene00003056	False	nan
WBGene00003057	False	nan
WBGene00003058	False	nan
WBGene00003060	False	nan
WBGene00003061	False	nan
WBGene00003062	False	nan
WBGene00003063	False	nan
WBGene00003064	True	PMID123456; PMID789101
WBGene00003065	False	nan
WBGene00003066	False	nan
WBGene00003067	False	nan
WBGene00003068	False	nan
WBGene00003071	False	nan
WBGene00003072	False	nan
WBGene00003073	False	nan
WBGene00003074	False	nan
WBGene00003075	False	nan
WBGene00003076	False	nan
WBGene00003077	False	nan
WBGene00003078	False	nan
WBGene00003079	False	nan
WBGene00003080	False	nan
WBGene00003081	False	nan
WBGene00003082	False	nan
WBGene00003083	False	nan
WBGene00003084	False	nan
WBGene00003085	False	nan
WBGene00003086	False	nan
WBGene00003087	False	nan
WBGene00003089	True	PMID123456; PMID789101
WBGene00003090	False	nan
WBGene00003091	False	nan
WBGene00003092	False	nan
WBGene00003093	False	nan
WBGene00003095	False	nan
WBGene00003097	False	nan
WBGene00003098	False	nan
WBGene00003099	False	nan
WBGene00003100	False	nan
WBGene00003102	False	nan
WBGene00003104	False	nan
WBGene00003106	False	nan
WBGene00003107	False	nan
WBGene00003111	False	nan
WBGene00003112	False	nan
WBGene00003114	True	PMID123456; PMID789101
WBGene00003119	True	PMID123456; PMID789101
WBGene00003123	False	nan
WBGene00003124	False	nan
WBGene00003129	False	nan
WBGene00003130	False	nan
WBGene00003132	False	nan
WBGene00003133	False	nan
WBGene00003134	False	nan
WBGene00003136	False	nan
WBGene00003142	False	nan
WBGene00003143	False	nan
WBGene00003144	False	nan
WBGene00003148	False	nan
WBGene00003149	False	nan
WBGene00003150	False	nan
WBGene00003151	False	nan
WBGene00003153	False	nan
WBGene00003154	False	nan
WBGene00003155	False	nan
WBGene00003156	False	nan
WBGene00003157	False	nan
WBGene00003158	False	nan
WBGene00003159	False	nan
WBGene00003160	False	nan
WBGene00003161	False	nan
WBGene00003162	False	nan
WBGene00003163	False	nan
WBGene00003164	False	nan
WBGene00003165	False	nan
WBGene00003166	False	nan
WBGene00003167	True	PMID123456; PMID789101
WBGene00003168	False	nan
WBGene00003169	False	nan
WBGene00003170	False	nan
WBGene00003171	False	nan
WBGene00003172	False	nan
WBGene00003173	False	nan
WBGene00003174	False	nan
WBGene00003175	False	nan
WBGene00003176	False	nan
WBGene00003177	False	nan
WBGene00003178	False	nan
WBGene00003179	False	nan
WBGene00003180	False	nan
WBGene00003181	False	nan
WBGene00003182	False	nan
WBGene00003183	False	nan
WBGene00003184	False	nan
WBGene00003185	False	nan
WBGene00003186	False	nan
WBGene00003196	False	nan
WBGene00003209	False	nan
WBGene00003210	False	nan
WBGene00003214	False	nan
WBGene00003216	False	nan
WBGene00003218	False	nan
WBGene00003220	True	PMID123456; PMID789101
WBGene00003221	False	nan
WBGene00003222	False	nan
WBGene00003224	False	nan
WBGene00003225	False	nan
WBGene00003228	False	nan
WBGene00003229	False	nan
WBGene00003230	False	nan
WBGene00003231	False	nan
WBGene00003232	False	nan
WBGene00003233	False	nan
WBGene00003234	False	nan
WBGene00003235	False	nan
WBGene00003237	False	nan
WBGene00003238	False	nan
WBGene00003239	False	nan
WBGene00003241	False	nan
WBGene00003242	False	nan
WBGene00003243	False	nan
WBGene00003245	False	nan
WBGene00003246	False	nan
WBGene00003247	False	nan
WBGene00003248	False	nan
WBGene00003249	False	nan
WBGene00003252	False	nan
WBGene00003253	False	nan
WBGene00003254	False	nan
WBGene00003258	False	nan
WBGene00003367	False	nan
WBGene00003368	False	nan
WBGene00003369	False	nan
WBGene00003370	False	nan
WBGene00003371	False	nan
WBGene00003372	False	nan
WBGene00003373	False	nan
WBGene00003374	False	nan
WBGene00003375	True	PMID123456; PMID789101
WBGene00003376	False	nan
WBGene00003377	False	nan
WBGene00003378	False	nan
WBGene00003380	False	nan
WBGene00003384	False	nan
WBGene00003385	False	nan
WBGene00003386	False	nan
WBGene00003387	False	nan
WBGene00003388	False	nan
WBGene00003389	False	nan
WBGene00003390	False	nan
WBGene00003391	False	nan
WBGene00003392	False	nan
WBGene00003393	False	nan
WBGene00003394	False	nan
WBGene00003395	False	nan
WBGene00003396	False	nan
WBGene00003397	False	nan
WBGene00003400	False	nan
WBGene00003401	False	nan
WBGene00003402	True	PMID123456; PMID789101
WBGene00003403	False	nan
WBGene00003404	False	nan
WBGene00003405	False	nan
WBGene00003406	False	nan
WBGene00003407	False	nan
WBGene00003408	False	nan
WBGene00003409	False	nan
WBGene00003411	False	nan
WBGene00003412	False	nan
WBGene00003413	False	nan
WBGene00003414	False	nan
WBGene00003415	False	nan
WBGene00003417	False	nan
WBGene00003418	False	nan
WBGene00003420	False	nan
WBGene00003421	False	nan
WBGene00003422	False	nan
WBGene00003423	False	nan
WBGene00003426	False	nan
WBGene00003429	False	nan
WBGene00003431	False	nan
WBGene00003435	False	nan
WBGene00003438	False	nan
WBGene00003443	False	nan
WBGene00003445	True	PMID123456; PMID789101
WBGene00003449	False	nan
WBGene00003457	False	nan
WBGene00003460	True	PMID123456; PMID789101
WBGene00003463	False	nan
WBGene00003465	False	nan
WBGene00003466	False	nan
WBGene00003469	False	nan
WBGene00003471	False	nan
WBGene00003472	False	nan
WBGene00003473	False	nan
WBGene00003474	False	nan
WBGene00003475	False	nan
WBGene00003476	True	PMID123456; PMID789101
WBGene00003477	False	nan
WBGene00003478	False	nan
WBGene00003479	False	nan
WBGene00003480	True	PMID123456; PMID789101
WBGene00003482	True	PMID123456; PMID789101
WBGene00003485	False	nan
WBGene00003495	True	PMID123456; PMID789101
WBGene00003497	False	nan
WBGene00003499	False	nan
WBGene00003504	False	nan
WBGene00003507	True	PMID123456; PMID789101
WBGene00003508	False	nan
WBGene00003509	False	nan
WBGene00003510	False	nan
WBGene00003511	False	nan
WBGene00003514	False	nan
WBGene00003515	False	nan
WBGene00003516	False	nan
WBGene00003517	False	nan
WBGene00003518	False	nan
WBGene00003519	True	PMID123456; PMID789101
WBGene00003522	False	nan
WBGene00003523	True	PMID123456; PMID789101
WBGene00003524	False	nan
WBGene00003525	True	PMID123456; PMID789101
WBGene00003526	False	nan
WBGene00003527	False	nan
WBGene00003528	False	nan
WBGene00003529	False	nan
WBGene00003530	False	nan
WBGene00003531	True	PMID123456; PMID789101
WBGene00003532	False	nan
WBGene00003533	False	nan
WBGene00003534	False	nan
WBGene00003540	False	nan
WBGene00003541	False	nan
WBGene00003542	False	nan
WBGene00003543	False	nan
WBGene00003545	False	nan
WBGene00003546	False	nan
WBGene00003547	False	nan
WBGene00003548	False	nan
WBGene00003549	False	nan
WBGene00003550	False	nan
WBGene00003551	False	nan
WBGene00003552	False	nan
WBGene00003553	False	nan
WBGene00003554	False	nan
WBGene00003555	False	nan
WBGene00003556	False	nan
WBGene00003558	False	nan
WBGene00003559	True	PMID123456; PMID789101
WBGene00003561	False	nan
WBGene00003562	False	nan
WBGene00003563	False	nan
WBGene00003564	False	nan
WBGene00003565	False	nan
WBGene00003566	False	nan
WBGene00003567	False	nan
WBGene00003568	False	nan
WBGene00003569	False	nan
WBGene00003570	False	nan
WBGene00003571	False	nan
WBGene00003572	False	nan
WBGene00003576	False	nan
WBGene00003577	False	nan
WBGene00003578	False	nan
WBGene00003579	False	nan
WBGene00003580	False	nan
WBGene00003581	False	nan
WBGene00003582	False	nan
WBGene00003583	False	nan
WBGene00003584	True	PMID123456; PMID789101
WBGene00003585	False	nan
WBGene00003586	False	nan
WBGene00003587	False	nan
WBGene00003588	False	nan
WBGene00003589	True	PMID123456; PMID789101
WBGene00003590	True	PMID123456; PMID789101
WBGene00003591	False	nan
WBGene00003592	False	nan
WBGene00003593	False	nan
WBGene00003594	False	nan
WBGene00003596	False	nan
WBGene00003597	False	nan
WBGene00003598	False	nan
WBGene00003599	False	nan
WBGene00003600	False	nan
WBGene00003601	False	nan
WBGene00003602	False	nan
WBGene00003603	False	nan
WBGene00003604	False	nan
WBGene00003605	False	nan
WBGene00003606	False	nan
WBGene00003607	False	nan
WBGene00003608	False	nan
WBGene00003609	False	nan
WBGene00003610	False	nan
WBGene00003611	False	nan
WBGene00003612	False	nan
WBGene00003613	False	nan
WBGene00003614	False	nan
WBGene00003615	False	nan
WBGene00003616	False	nan
WBGene00003617	False	nan
WBGene00003618	False	nan
WBGene00003619	True	PMID123456; PMID789101
WBGene00003620	False	nan
WBGene00003621	False	nan
WBGene00003622	False	nan
WBGene00003623	False	nan
WBGene00003624	False	nan
WBGene00003625	False	nan
WBGene00003626	False	nan
WBGene00003627	False	nan
WBGene00003628	False	nan
WBGene00003629	False	nan
WBGene00003630	False	nan
WBGene00003632	False	nan
WBGene00003633	False	nan
WBGene00003634	False	nan
WBGene00003635	False	nan
WBGene00003636	False	nan
WBGene00003637	False	nan
WBGene00003638	False	nan
WBGene00003639	False	nan
WBGene00003640	False	nan
WBGene00003641	False	nan
WBGene00003642	False	nan
WBGene00003643	False	nan
WBGene00003644	False	nan
WBGene00003645	False	nan
WBGene00003646	False	nan
WBGene00003647	False	nan
WBGene00003648	False	nan
WBGene00003649	False	nan
WBGene00003650	False	nan
WBGene00003651	False	nan
WBGene00003652	False	nan
WBGene00003653	False	nan
WBGene00003654	False	nan
WBGene00003655	False	nan
WBGene00003656	False	nan
WBGene00003657	False	nan
WBGene00003658	False	nan
WBGene00003659	False	nan
WBGene00003660	False	nan
WBGene00003661	False	nan
WBGene00003662	False	nan
WBGene00003668	False	nan
WBGene00003669	False	nan
WBGene00003670	False	nan
WBGene00003673	False	nan
WBGene00003674	False	nan
WBGene00003675	False	nan
WBGene00003676	False	nan
WBGene00003677	False	nan
WBGene00003678	False	nan
WBGene00003680	False	nan
WBGene00003681	False	nan
WBGene00003682	False	nan
WBGene00003683	False	nan
WBGene00003684	False	nan
WBGene00003685	False	nan
WBGene00003686	False	nan
WBGene00003687	False	nan
WBGene00003688	False	nan
WBGene00003689	False	nan
WBGene00003690	False	nan
WBGene00003691	False	nan
WBGene00003692	False	nan
WBGene00003693	False	nan
WBGene00003694	False	nan
WBGene00003695	False	nan
WBGene00003696	True	PMID123456; PMID789101
WBGene00003697	False	nan
WBGene00003698	False	nan
WBGene00003699	False	nan
WBGene00003700	False	nan
WBGene00003702	False	nan
WBGene00003703	False	nan
WBGene00003704	False	nan
WBGene00003705	False	nan
WBGene00003706	False	nan
WBGene00003707	False	nan
WBGene00003709	False	nan
WBGene00003710	False	nan
WBGene00003712	False	nan
WBGene00003713	False	nan
WBGene00003714	False	nan
WBGene00003715	False	nan
WBGene00003716	False	nan
WBGene00003718	False	nan
WBGene00003719	False	nan
WBGene00003720	False	nan
WBGene00003721	True	PMID123456; PMID789101
WBGene00003722	False	nan
WBGene00003723	False	nan
WBGene00003724	False	nan
WBGene00003725	False	nan
WBGene00003726	False	nan
WBGene00003727	False	nan
WBGene00003728	False	nan
WBGene00003729	False	nan
WBGene00003730	False	nan
WBGene00003731	False	nan
WBGene00003732	False	nan
WBGene00003733	False	nan
WBGene00003734	False	nan
WBGene00003735	False	nan
WBGene00003736	False	nan
WBGene00003739	False	nan
WBGene00003740	False	nan
WBGene00003741	False	nan
WBGene00003742	False	nan
WBGene00003743	False	nan
WBGene00003744	False	nan
WBGene00003745	False	nan
WBGene00003746	False	nan
WBGene00003747	False	nan
WBGene00003748	False	nan
WBGene00003749	False	nan
WBGene00003750	False	nan
WBGene00003751	False	nan
WBGene00003752	False	nan
WBGene00003753	False	nan
WBGene00003754	False	nan
WBGene00003755	False	nan
WBGene00003756	False	nan
WBGene00003757	False	nan
WBGene00003758	False	nan
WBGene00003759	False	nan
WBGene00003760	False	nan
WBGene00003761	False	nan
WBGene00003762	True	PMID123456; PMID789101
WBGene00003763	False	nan
WBGene00003764	False	nan
WBGene00003765	False	nan
WBGene00003766	False	nan
WBGene00003767	False	nan
WBGene00003768	False	nan
WBGene00003769	False	nan
WBGene00003770	True	PMID123456; PMID789101
WBGene00003771	False	nan
WBGene00003772	False	nan
WBGene00003773	False	nan
WBGene00003774	False	nan
WBGene00003775	False	nan
WBGene00003776	False	nan
WBGene00003777	False	nan
WBGene00003778	False	nan
WBGene00003779	False	nan
WBGene00003783	False	nan
WBGene00003785	False	nan
WBGene00003786	False	nan
WBGene00003787	False	nan
WBGene00003788	False	nan
WBGene00003789	False	nan
WBGene00003790	False	nan
WBGene00003791	False	nan
WBGene00003792	False	nan
WBGene00003793	False	nan
WBGene00003794	False	nan
WBGene00003795	False	nan
WBGene00003796	False	nan
WBGene00003797	False	nan
WBGene00003798	False	nan
WBGene00003799	False	nan
WBGene00003800	False	nan
WBGene00003801	True	PMID123456; PMID789101
WBGene00003802	False	nan
WBGene00003803	False	nan
WBGene00003804	False	nan
WBGene00003805	False	nan
WBGene00003806	False	nan
WBGene00003807	False	nan
WBGene00003808	False	nan
WBGene00003812	False	nan
WBGene00003813	False	nan
WBGene00003815	False	nan
WBGene00003818	False	nan
WBGene00003821	False	nan
WBGene00003822	False	nan
WBGene00003825	False	nan
WBGene00003826	False	nan
WBGene00003827	False	nan
WBGene00003828	False	nan
WBGene00003829	False	nan
WBGene00003830	False	nan
WBGene00003831	False	nan
WBGene00003834	False	nan
WBGene00003835	False	nan
WBGene00003836	False	nan
WBGene00003837	False	nan
WBGene00003838	False	nan
WBGene00003839	False	nan
WBGene00003840	False	nan
WBGene00003841	False	nan
WBGene00003842	False	nan
WBGene00003843	False	nan
WBGene00003844	False	nan
WBGene00003845	False	nan
WBGene00003847	False	nan
WBGene00003848	False	nan
WBGene00003849	False	nan
WBGene00003850	False	nan
WBGene00003851	False	nan
WBGene00003854	False	nan
WBGene00003856	False	nan
WBGene00003858	False	nan
WBGene00003859	False	nan
WBGene00003861	False	nan
WBGene00003864	False	nan
WBGene00003868	False	nan
WBGene00003870	False	nan
WBGene00003877	False	nan
WBGene00003878	False	nan
WBGene00003879	True	PMID123456; PMID789101
WBGene00003882	False	nan
WBGene00003883	False	nan
WBGene00003884	False	nan
WBGene00003885	False	nan
WBGene00003886	False	nan
WBGene00003887	False	nan
WBGene00003888	False	nan
WBGene00003889	False	nan
WBGene00003890	False	nan
WBGene00003891	False	nan
WBGene00003892	False	nan
WBGene00003893	False	nan
WBGene00003898	False	nan
WBGene00003901	False	nan
WBGene00003902	False	nan
WBGene00003903	False	nan
WBGene00003904	False	nan
WBGene00003905	False	nan
WBGene00003906	False	nan
WBGene00003907	False	nan
WBGene00003909	False	nan
WBGene00003911	False	nan
WBGene00003912	False	nan
WBGene00003914	False	nan
WBGene00003915	False	nan
WBGene00003916	False	nan
WBGene00003917	False	nan
WBGene00003918	False	nan
WBGene00003919	False	nan
WBGene00003920	False	nan
WBGene00003921	False	nan
WBGene00003922	False	nan
WBGene00003923	False	nan
WBGene00003924	True	PMID123456; PMID789101
WBGene00003925	False	nan
WBGene00003926	False	nan
WBGene00003927	False	nan
WBGene00003928	False	nan
WBGene00003929	False	nan
WBGene00003930	False	nan
WBGene00003931	False	nan
WBGene00003932	False	nan
WBGene00003933	False	nan
WBGene00003934	False	nan
WBGene00003936	False	nan
WBGene00003937	False	nan
WBGene00003938	False	nan
WBGene00003939	False	nan
WBGene00003941	False	nan
WBGene00003943	False	nan
WBGene00003947	False	nan
WBGene00003948	False	nan
WBGene00003949	False	nan
WBGene00003950	False	nan
WBGene00003951	False	nan
WBGene00003952	False	nan
WBGene00003953	False	nan
WBGene00003954	False	nan
WBGene00003955	False	nan
WBGene00003956	False	nan
WBGene00003957	False	nan
WBGene00003958	False	nan
WBGene00003959	False	nan
WBGene00003960	False	nan
WBGene00003961	False	nan
WBGene00003962	False	nan
WBGene00003963	False	nan
WBGene00003964	False	nan
WBGene00003965	False	nan
WBGene00003966	False	nan
WBGene00003967	False	nan
WBGene00003968	False	nan
WBGene00003969	False	nan
WBGene00003970	False	nan
WBGene00003975	False	nan
WBGene00003978	False	nan
WBGene00003979	False	nan
WBGene00003980	False	nan
WBGene00003982	False	nan
WBGene00003983	False	nan
WBGene00003986	False	nan
WBGene00003987	True	PMID123456; PMID789101
WBGene00003989	False	nan
WBGene00003990	True	PMID123456; PMID789101
WBGene00003991	False	nan
WBGene00003992	False	nan
WBGene00003993	False	nan
WBGene00003994	False	nan
WBGene00003995	False	nan
WBGene00003996	False	nan
WBGene00003997	False	nan
WBGene00003998	False	nan
WBGene00003999	False	nan
WBGene00004000	False	nan
WBGene00004001	False	nan
WBGene00004002	False	nan
WBGene00004003	False	nan
WBGene00004005	False	nan
WBGene00004006	False	nan
WBGene00004007	False	nan
WBGene00004010	False	nan
WBGene00004013	False	nan
WBGene00004014	False	nan
WBGene00004015	False	nan
WBGene00004016	False	nan
WBGene00004017	False	nan
WBGene00004020	False	nan
WBGene00004023	True	PMID123456; PMID789101
WBGene00004024	False	nan
WBGene00004025	False	nan
WBGene00004026	False	nan
WBGene00004027	False	nan
WBGene00004028	False	nan
WBGene00004029	False	nan
WBGene00004030	False	nan
WBGene00004031	False	nan
WBGene00004032	False	nan
WBGene00004033	False	nan
WBGene00004034	False	nan
WBGene00004035	False	nan
WBGene00004036	False	nan
WBGene00004037	False	nan
WBGene00004038	False	nan
WBGene00004039	False	nan
WBGene00004040	False	nan
WBGene00004041	False	nan
WBGene00004042	False	nan
WBGene00004043	False	nan
WBGene00004044	False	nan
WBGene00004045	False	nan
WBGene00004046	False	nan
WBGene00004047	False	nan
WBGene00004048	False	nan
WBGene00004049	False	nan
WBGene00004051	False	nan
WBGene00004052	False	nan
WBGene00004053	False	nan
WBGene00004054	False	nan
WBGene00004056	False	nan
WBGene00004057	False	nan
WBGene00004058	True	PMID123456; PMID789101
WBGene00004059	False	nan
WBGene00004060	False	nan
WBGene00004061	False	nan
WBGene00004062	False	nan
WBGene00004063	False	nan
WBGene00004064	False	nan
WBGene00004068	False	nan
WBGene00004075	False	nan
WBGene00004076	False	nan
WBGene00004077	False	nan
WBGene00004078	False	nan
WBGene00004083	False	nan
WBGene00004084	False	nan
WBGene00004085	False	nan
WBGene00004086	True	PMID123456; PMID789101
WBGene00004087	False	nan
WBGene00004088	False	nan
WBGene00004089	False	nan
WBGene00004090	False	nan
WBGene00004091	False	nan
WBGene00004092	False	nan
WBGene00004093	False	nan
WBGene00004094	False	nan
WBGene00004095	False	nan
WBGene00004096	False	nan
WBGene00004099	False	nan
WBGene00004100	False	nan
WBGene00004101	False	nan
WBGene00004102	False	nan
WBGene00004103	False	nan
WBGene00004104	False	nan
WBGene00004105	False	nan
WBGene00004106	False	nan
WBGene00004107	False	nan
WBGene00004108	False	nan
WBGene00004109	False	nan
WBGene00004110	False	nan
WBGene00004111	False	nan
WBGene00004112	False	nan
WBGene00004113	False	nan
WBGene00004114	False	nan
WBGene00004115	False	nan
WBGene00004116	False	nan
WBGene00004117	False	nan
WBGene00004118	False	nan
WBGene00004119	False	nan
WBGene00004120	True	PMID123456; PMID789101
WBGene00004121	False	nan
WBGene00004122	False	nan
WBGene00004123	False	nan
WBGene00004124	False	nan
WBGene00004125	False	nan
WBGene00004126	False	nan
WBGene00004127	False	nan
WBGene00004128	False	nan
WBGene00004129	False	nan
WBGene00004130	False	nan
WBGene00004131	False	nan
WBGene00004132	False	nan
WBGene00004133	False	nan
WBGene00004134	False	nan
WBGene00004135	True	PMID123456; PMID789101
WBGene00004136	False	nan
WBGene00004138	False	nan
WBGene00004140	False	nan
WBGene00004143	False	nan
WBGene00004144	False	nan
WBGene00004145	False	nan
WBGene00004146	True	PMID123456; PMID789101
WBGene00004147	False	nan
WBGene00004148	False	nan
WBGene00004150	False	nan
WBGene00004151	False	nan
WBGene00004152	False	nan
WBGene00004154	True	PMID123456; PMID789101
WBGene00004155	False	nan
WBGene00004156	False	nan
WBGene00004159	False	nan
WBGene00004160	False	nan
WBGene00004161	False	nan
WBGene00004163	False	nan
WBGene00004164	False	nan
WBGene00004165	False	nan
WBGene00004166	False	nan
WBGene00004167	False	nan
WBGene00004168	False	nan
WBGene00004169	False	nan
WBGene00004170	False	nan
WBGene00004172	False	nan
WBGene00004173	False	nan
WBGene00004174	False	nan
WBGene00004175	False	nan
WBGene00004177	False	nan
WBGene00004178	False	nan
WBGene00004179	False	nan
WBGene00004180	False	nan
WBGene00004181	False	nan
WBGene00004182	False	nan
WBGene00004183	False	nan
WBGene00004184	False	nan
WBGene00004185	True	PMID123456; PMID789101
WBGene00004186	False	nan
WBGene00004187	False	nan
WBGene00004188	False	nan
WBGene00004189	False	nan
WBGene00004190	False	nan
WBGene00004191	False	nan
WBGene00004192	False	nan
WBGene00004193	False	nan
WBGene00004194	False	nan
WBGene00004195	True	PMID123456; PMID789101
WBGene00004196	False	nan
WBGene00004197	False	nan
WBGene00004198	False	nan
WBGene00004199	False	nan
WBGene00004201	False	nan
WBGene00004202	False	nan
WBGene00004203	False	nan
WBGene00004204	False	nan
WBGene00004205	False	nan
WBGene00004206	False	nan
WBGene00004207	False	nan
WBGene00004208	False	nan
WBGene00004209	False	nan
WBGene00004211	False	nan
WBGene00004212	False	nan
WBGene00004213	False	nan
WBGene00004214	False	nan
WBGene00004215	False	nan
WBGene00004216	False	nan
WBGene00004217	False	nan
WBGene00004218	False	nan
WBGene00004219	False	nan
WBGene00004220	False	nan
WBGene00004221	False	nan
WBGene00004222	False	nan
WBGene00004223	False	nan
WBGene00004224	False	nan
WBGene00004226	False	nan
WBGene00004227	False	nan
WBGene00004228	False	nan
WBGene00004229	False	nan
WBGene00004230	False	nan
WBGene00004231	False	nan
WBGene00004232	False	nan
WBGene00004234	True	PMID123456; PMID789101
WBGene00004235	False	nan
WBGene00004237	False	nan
WBGene00004238	False	nan
WBGene00004239	False	nan
WBGene00004241	False	nan
WBGene00004242	True	PMID123456; PMID789101
WBGene00004243	False	nan
WBGene00004244	False	nan
WBGene00004245	False	nan
WBGene00004246	False	nan
WBGene00004248	False	nan
WBGene00004249	False	nan
WBGene00004254	False	nan
WBGene00004255	False	nan
WBGene00004256	False	nan
WBGene00004257	False	nan
WBGene00004258	True	PMID123456; PMID789101
WBGene00004259	False	nan
WBGene00004264	False	nan
WBGene00004265	False	nan
WBGene00004266	False	nan
WBGene00004267	False	nan
WBGene00004268	False	nan
WBGene00004269	False	nan
WBGene00004270	False	nan
WBGene00004271	False	nan
WBGene00004272	False	nan
WBGene00004273	False	nan
WBGene00004274	False	nan
WBGene00004275	False	nan
WBGene00004276	False	nan
WBGene00004277	False	nan
WBGene00004279	False	nan
WBGene00004281	False	nan
WBGene00004282	False	nan
WBGene00004283	False	nan
WBGene00004284	False	nan
WBGene00004285	False	nan
WBGene00004286	False	nan
WBGene00004287	False	nan
WBGene00004296	False	nan
WBGene00004297	False	nan
WBGene00004298	False	nan
WBGene00004300	False	nan
WBGene00004301	False	nan
WBGene00004302	False	nan
WBGene00004303	False	nan
WBGene00004304	False	nan
WBGene00004305	False	nan
WBGene00004306	False	nan
WBGene00004307	False	nan
WBGene00004308	False	nan
WBGene00004309	False	nan
WBGene00004310	False	nan
WBGene00004311	False	nan
WBGene00004312	False	nan
WBGene00004313	False	nan
WBGene00004314	False	nan
WBGene00004315	False	nan
WBGene00004316	False	nan
WBGene00004317	False	nan
WBGene00004318	False	nan
WBGene00004319	False	nan
WBGene00004320	False	nan
WBGene00004321	False	nan
WBGene00004322	False	nan
WBGene00004323	False	nan
WBGene00004324	False	nan
WBGene00004326	False	nan
WBGene00004328	False	nan
WBGene00004332	False	nan
WBGene00004333	False	nan
WBGene00004335	False	nan
WBGene00004336	False	nan
WBGene00004337	False	nan
WBGene00004338	False	nan
WBGene00004339	False	nan
WBGene00004340	False	nan
WBGene00004341	False	nan
WBGene00004343	False	nan
WBGene00004344	False	nan
WBGene00004345	False	nan
WBGene00004346	False	nan
WBGene00004347	False	nan
WBGene00004348	False	nan
WBGene00004349	False	nan
WBGene00004350	False	nan
WBGene00004352	False	nan
WBGene00004353	False	nan
WBGene00004354	False	nan
WBGene00004355	False	nan
WBGene00004356	False	nan
WBGene00004357	False	nan
WBGene00004358	False	nan
WBGene00004359	False	nan
WBGene00004360	True	PMID123456; PMID789101
WBGene00004361	False	nan
WBGene00004363	False	nan
WBGene00004364	False	nan
WBGene00004367	False	nan
WBGene00004368	False	nan
WBGene00004369	False	nan
WBGene00004370	False	nan
WBGene00004371	False	nan
WBGene00004372	False	nan
WBGene00004373	False	nan
WBGene00004374	False	nan
WBGene00004375	False	nan
WBGene00004377	False	nan
WBGene00004378	False	nan
WBGene00004380	False	nan
WBGene00004381	False	nan
WBGene00004382	False	nan
WBGene00004383	True	PMID123456; PMID789101
WBGene00004384	False	nan
WBGene00004385	False	nan
WBGene00004386	False	nan
WBGene00004388	False	nan
WBGene00004389	False	nan
WBGene00004391	False	nan
WBGene00004392	False	nan
WBGene00004393	False	nan
WBGene00004394	False	nan
WBGene00004395	False	nan
WBGene00004397	False	nan
WBGene00004398	False	nan
WBGene00004400	False	nan
WBGene00004401	False	nan
WBGene00004403	False	nan
WBGene00004404	False	nan
WBGene00004405	False	nan
WBGene00004408	False	nan
WBGene00004409	False	nan
WBGene00004410	False	nan
WBGene00004411	False	nan
WBGene00004412	False	nan
WBGene00004413	False	nan
WBGene00004414	False	nan
WBGene00004415	False	nan
WBGene00004416	False	nan
WBGene00004417	False	nan
WBGene00004418	False	nan
WBGene00004419	False	nan
WBGene00004420	False	nan
WBGene00004421	False	nan
WBGene00004422	False	nan
WBGene00004423	False	nan
WBGene00004424	False	nan
WBGene00004425	False	nan
WBGene00004426	False	nan
WBGene00004427	False	nan
WBGene00004428	False	nan
WBGene00004429	True	PMID123456; PMID789101
WBGene00004430	False	nan
WBGene00004431	False	nan
WBGene00004432	False	nan
WBGene00004433	False	nan
WBGene00004434	False	nan
WBGene00004435	False	nan
WBGene00004436	False	nan
WBGene00004437	False	nan
WBGene00004438	False	nan
WBGene00004439	False	nan
WBGene00004440	False	nan
WBGene00004441	False	nan
WBGene00004442	False	nan
WBGene00004444	False	nan
WBGene00004445	False	nan
WBGene00004446	False	nan
WBGene00004447	False	nan
WBGene00004448	False	nan
WBGene00004449	False	nan
WBGene00004451	False	nan
WBGene00004452	False	nan
WBGene00004453	False	nan
WBGene00004454	False	nan
WBGene00004455	False	nan
WBGene00004456	False	nan
WBGene00004457	False	nan
WBGene00004458	False	nan
WBGene00004459	False	nan
WBGene00004460	False	nan
WBGene00004461	False	nan
WBGene00004462	False	nan
WBGene00004463	False	nan
WBGene00004464	False	nan
WBGene00004465	False	nan
WBGene00004466	False	nan
WBGene00004467	False	nan
WBGene00004468	False	nan
WBGene00004469	False	nan
WBGene00004470	False	nan
WBGene00004471	False	nan
WBGene00004472	False	nan
WBGene00004473	False	nan
WBGene00004474	False	nan
WBGene00004475	False	nan
WBGene00004476	False	nan
WBGene00004477	False	nan
WBGene00004478	False	nan
WBGene00004479	False	nan
WBGene00004480	False	nan
WBGene00004481	False	nan
WBGene00004482	False	nan
WBGene00004483	False	nan
WBGene00004484	False	nan
WBGene00004485	False	nan
WBGene00004486	False	nan
WBGene00004487	False	nan
WBGene00004488	False	nan
